#"+ESI Scan (rt: 2.027-3.309 min, 78 scans) Frag=225.0V frag WW.d  Deconvoluted (Isotope Width=11.4)"
#Point,X(Daltons),Y(Counts)
10708,15708.00,36.4050025939941
10709,15709.00,28.7764797210693
10710,15710.00,23.0624809265137
10711,15711.00,18.4959487915039
10712,15712.00,14.6256494522095
10713,15713.00,11.2677059173584
10714,15714.00,8.40380382537842
10715,15715.00,6.06646871566772
10716,15716.00,4.25986433029175
10717,15717.00,2.93626594543457
10718,15718.00,2.01164960861206
10719,15719.00,1.39211404323578
10720,15720.00,0.99350917339325
10721,15721.00,0.750597774982452
10722,15722.00,0.619189262390137
10723,15723.00,0.576010644435883
10724,15724.00,0.620651423931122
10725,15725.00,0.784406363964081
10726,15726.00,1.15286087989807
10727,15727.00,1.90948069095612
10728,15728.00,3.3936333656311
10729,15729.00,6.11617517471313
10730,15730.00,10.6035470962524
10731,15731.00,16.991096496582
10732,15732.00,24.6130561828613
10733,15733.00,32.1166610717773
10734,15734.00,38.2121467590332
10735,15735.00,42.4013671875
10736,15736.00,45.0625877380371
10737,15737.00,47.0221939086914
10738,15738.00,49.1096572875977
10739,15739.00,51.9433364868164
10740,15740.00,55.8883781433105
10741,15741.00,61.0462760925293
10742,15742.00,67.1954879760742
10743,15743.00,73.7040023803711
10744,15744.00,79.540283203125
10745,15745.00,83.5446853637695
10746,15746.00,84.9666061401367
10747,15747.00,83.9690933227539
10748,15748.00,81.7068634033203
10749,15749.00,79.9318542480469
10750,15750.00,80.5028839111328
10751,15751.00,85.1675643920898
10752,15752.00,95.6250381469727
10753,15753.00,113.561958312988
10754,15754.00,140.222412109375
10755,15755.00,175.133819580078
10756,15756.00,214.13557434082
10757,15757.00,248.098815917969
10758,15758.00,264.775207519531
10759,15759.00,254.741241455078
10760,15760.00,217.974716186523
10761,15761.00,165.030410766602
10762,15762.00,110.958633422852
10763,15763.00,67.1371612548828
10764,15764.00,37.4485931396484
10765,15765.00,19.9599494934082
10766,15766.00,10.6569728851318
10767,15767.00,6.02367734909058
10768,15768.00,3.81316590309143
10769,15769.00,2.83307433128357
10770,15770.00,2.53637337684631
10771,15771.00,2.73190855979919
10772,15772.00,3.43736696243286
10773,15773.00,4.8075385093689
10774,15774.00,7.0527458190918
10775,15775.00,10.2728462219238
10776,15776.00,14.2212610244751
10777,15777.00,18.1839637756348
10778,15778.00,21.2013835906982
10779,15779.00,22.5693836212158
10780,15780.00,22.2083854675293
10781,15781.00,20.5948848724365
10782,15782.00,18.3933200836182
10783,15783.00,16.1309032440186
10784,15784.00,14.0844259262085
10785,15785.00,12.3274259567261
10786,15786.00,10.8273773193359
10787,15787.00,9.52722644805908
10788,15788.00,8.39211845397949
10789,15789.00,7.42310237884521
10790,15790.00,6.64858293533325
10791,15791.00,6.10928916931152
10792,15792.00,5.85084772109985
10793,15793.00,5.93016195297241
10794,15794.00,6.43443059921265
10795,15795.00,7.50893688201904
10796,15796.00,9.38815212249756
10797,15797.00,12.4164667129517
10798,15798.00,17.0243244171143
10799,15799.00,23.6004085540771
10800,15800.00,32.2105827331543
10801,15801.00,42.2246284484863
10802,15802.00,52.1151504516602
10803,15803.00,59.7767105102539
10804,15804.00,63.3987808227539
10805,15805.00,62.3654289245605
10806,15806.00,57.5007057189941
10807,15807.00,50.5212516784668
10808,15808.00,43.194953918457
10809,15809.00,36.7719268798828
10810,15810.00,31.8618621826172
10811,15811.00,28.5919933319092
10812,15812.00,26.8163986206055
10813,15813.00,26.2473640441895
10814,15814.00,26.4905662536621
10815,15815.00,27.0356941223145
10816,15816.00,27.283576965332
10817,15817.00,26.6644973754883
10818,15818.00,24.8159790039063
10819,15819.00,21.7143173217773
10820,15820.00,17.680965423584
10821,15821.00,13.2743806838989
10822,15822.00,9.11847686767578
10823,15823.00,5.71165323257446
10824,15824.00,3.28097343444824
10825,15825.00,1.76327264308929
10826,15826.00,0.921000599861145
10827,15827.00,0.494775891304016
10828,15828.00,0.293186664581299
10829,15829.00,0.205841720104218
10830,15830.00,0.181197598576546
10831,15831.00,0.205282688140869
10832,15832.00,0.295920252799988
10833,15833.00,0.519431591033936
10834,15834.00,1.04305994510651
10835,15835.00,2.24591684341431
10836,15836.00,4.90839719772339
10837,15837.00,10.4726514816284
10838,15838.00,21.3377895355225
10839,15839.00,41.1789169311523
10840,15840.00,75.3351669311523
10841,15841.00,131.197875976563
10842,15842.00,218.017333984375
10843,15843.00,344.729705810547
10844,15844.00,514.131408691406
10845,15845.00,713.792175292969
10846,15846.00,909.486083984375
10847,15847.00,1051.21020507813
10848,15848.00,1095.5146484375
10849,15849.00,1030.80151367188
10850,15850.00,884.071899414063
10851,15851.00,703.297424316406
10852,15852.00,531.841430664063
10853,15853.00,393.931274414063
10854,15854.00,295.287414550781
10855,15855.00,231.176284790039
10856,15856.00,193.903930664063
10857,15857.00,176.811569213867
10858,15858.00,175.336502075195
10859,15859.00,186.442016601563
10860,15860.00,207.295700073242
10861,15861.00,233.86083984375
10862,15862.00,260.341796875
10863,15863.00,280.391448974609
10864,15864.00,289.708557128906
10865,15865.00,287.989624023438
10866,15866.00,278.497253417969
10867,15867.00,265.785614013672
10868,15868.00,253.521713256836
10869,15869.00,243.55744934082
10870,15870.00,236.067504882813
10871,15871.00,230.102203369141
10872,15872.00,224.139083862305
10873,15873.00,216.528381347656
10874,15874.00,205.877639770508
10875,15875.00,191.423248291016
10876,15876.00,173.339065551758
10877,15877.00,152.814086914063
10878,15878.00,131.746154785156
10879,15879.00,112.124229431152
10880,15880.00,95.4193572998047
10881,15881.00,82.2925720214844
10882,15882.00,72.6644668579102
10883,15883.00,65.9664077758789
10884,15884.00,61.3854904174805
10885,15885.00,58.0390090942383
10886,15886.00,55.1106719970703
10887,15887.00,51.982177734375
10888,15888.00,48.3349647521973
10889,15889.00,44.1612358093262
10890,15890.00,39.6657218933105
10891,15891.00,35.1182899475098
10892,15892.00,30.7435741424561
10893,15893.00,26.6872138977051
10894,15894.00,23.0355854034424
10895,15895.00,19.8423328399658
10896,15896.00,17.1331901550293
10897,15897.00,14.8922834396362
10898,15898.00,13.0496120452881
10899,15899.00,11.4850425720215
10900,15900.00,10.0535202026367
10901,15901.00,8.62900161743164
10902,15902.00,7.15396213531494
10903,15903.00,5.66587686538696
10904,15904.00,4.27398538589478
10905,15905.00,3.09510660171509
10906,15906.00,2.19444799423218
10907,15907.00,1.56964337825775
10908,15908.00,1.17433702945709
10909,15909.00,0.951864719390869
10910,15910.00,0.857328712940216
10911,15911.00,0.864534616470337
10912,15912.00,0.962378561496735
10913,15913.00,1.14309847354889
10914,15914.00,1.38210964202881
10915,15915.00,1.61649489402771
10916,15916.00,1.74697279930115
10917,15917.00,1.68728911876678
10918,15918.00,1.43320059776306
10919,15919.00,1.07477819919586
10920,15920.00,0.729246437549591
10921,15921.00,0.467736661434174
10922,15922.00,0.300815463066101
10923,15923.00,0.207262650132179
10924,15924.00,0.162731245160103
10925,15925.00,0.152080744504929
10926,15926.00,0.17159129679203
10927,15927.00,0.229373693466187
10928,15928.00,0.34699010848999
10929,15929.00,0.559525072574615
10930,15930.00,0.905712842941284
10931,15931.00,1.39998662471771
10932,15932.00,1.9956488609314
10933,15933.00,2.57489538192749
10934,15934.00,2.99538636207581
10935,15935.00,3.16754150390625
10936,15936.00,3.09690499305725
10937,15937.00,2.86138772964478
10938,15938.00,2.55597281455994
10939,15939.00,2.2512903213501
10940,15940.00,1.98191714286804
10941,15941.00,1.75384294986725
10942,15942.00,1.5569531917572
10943,15943.00,1.37571156024933
10944,15944.00,1.19694316387177
10945,15945.00,1.01482737064362
10946,15946.00,0.83241194486618
10947,15947.00,0.659134089946747
10948,15948.00,0.505715847015381
10949,15949.00,0.379447132349014
10950,15950.00,0.282245397567749
10951,15951.00,0.211597964167595
10952,15952.00,0.162820518016815
10953,15953.00,0.131095334887505
10954,15954.00,0.11269261687994
10955,15955.00,0.105565115809441
10956,15956.00,0.109815493226051
10957,15957.00,0.128613695502281
10958,15958.00,0.170283377170563
10959,15959.00,0.252568602561951
10960,15960.00,0.410154521465302
10961,15961.00,0.705004453659058
10962,15962.00,1.23377442359924
10963,15963.00,2.11783075332642
10964,15964.00,3.4592068195343
10965,15965.00,5.26681232452393
10966,15966.00,7.39635229110718
10967,15967.00,9.56033325195313
10968,15968.00,11.4182844161987
10969,15969.00,12.692325592041
10970,15970.00,13.2395429611206
10971,15971.00,13.0578289031982
10972,15972.00,12.2505970001221
10973,15973.00,10.9854173660278
10974,15974.00,9.46040344238281
10975,15975.00,7.87317514419556
10976,15976.00,6.38879442214966
10977,15977.00,5.11509943008423
10978,15978.00,4.09656381607056
10979,15979.00,3.32718873023987
10980,15980.00,2.77215075492859
10981,15981.00,2.38695311546326
10982,15982.00,2.12895393371582
10983,15983.00,1.96195483207703
10984,15984.00,1.85689568519592
10985,15985.00,1.79140675067902
10986,15986.00,1.74968338012695
10987,15987.00,1.72281754016876
10988,15988.00,1.70889925956726
10989,15989.00,1.71222305297852
10990,15990.00,1.74159300327301
10991,15991.00,1.80828857421875
10992,15992.00,1.92414057254791
10993,15993.00,2.09945917129517
10994,15994.00,2.3398380279541
10995,15995.00,2.64078044891357
10996,15996.00,2.98031854629517
10997,15997.00,3.31279897689819
10998,15998.00,3.57070136070251
10999,15999.00,3.68138980865479
11000,16000.00,3.596919298172
11001,16001.00,3.32047128677368
11002,16002.00,2.90840601921082
11003,16003.00,2.44370031356812
11004,16004.00,2.00007700920105
11005,16005.00,1.62034916877747
11006,16006.00,1.31583094596863
11007,16007.00,1.07792043685913
11008,16008.00,0.89088648557663
11009,16009.00,0.740594446659088
11010,16010.00,0.618459284305573
11011,16011.00,0.521529734134674
11012,16012.00,0.450365841388702
11013,16013.00,0.406936526298523
11014,16014.00,0.394221395254135
11015,16015.00,0.417796671390533
11016,16016.00,0.488681554794312
11017,16017.00,0.626182436943054
11018,16018.00,0.857991874217987
11019,16019.00,1.2118923664093
11020,16020.00,1.69348692893982
11021,16021.00,2.25714039802551
11022,16022.00,2.80040407180786
11023,16023.00,3.20965337753296
11024,16024.00,3.43174171447754
11025,16025.00,3.50630283355713
11026,16026.00,3.53579926490784
11027,16027.00,3.63633942604065
11028,16028.00,3.91411805152893
11029,16029.00,4.47246980667114
11030,16030.00,5.43180274963379
11031,16031.00,6.94624853134155
11032,16032.00,9.2075138092041
11033,16033.00,12.4304428100586
11034,16034.00,16.8199596405029
11035,16035.00,22.5294818878174
11036,16036.00,29.6341342926025
11037,16037.00,38.1477661132813
11038,16038.00,48.097225189209
11039,16039.00,59.6273918151855
11040,16040.00,73.063591003418
11041,16041.00,88.8263473510742
11042,16042.00,107.082366943359
11043,16043.00,127.047721862793
11044,16044.00,146.058532714844
11045,16045.00,159.067810058594
11046,16046.00,159.847427368164
11047,16047.00,144.573776245117
11048,16048.00,115.654258728027
11049,16049.00,81.4893035888672
11050,16050.00,51.257698059082
11051,16051.00,29.7494106292725
11052,16052.00,16.7588424682617
11053,16053.00,9.74401473999023
11054,16054.00,6.21380996704102
11055,16055.00,4.55282545089722
11056,16056.00,3.91399669647217
11057,16057.00,3.91489171981812
11058,16058.00,4.40792417526245
11059,16059.00,5.3312292098999
11060,16060.00,6.59807729721069
11061,16061.00,8.02283954620361
11062,16062.00,9.32638359069824
11063,16063.00,10.2419767379761
11064,16064.00,10.6516571044922
11065,16065.00,10.638069152832
11066,16066.00,10.4173698425293
11067,16067.00,10.2259979248047
11068,16068.00,10.2424430847168
11069,16069.00,10.5591354370117
11070,16070.00,11.1721467971802
11071,16071.00,11.960521697998
11072,16072.00,12.6656646728516
11073,16073.00,12.9262752532959
11074,16074.00,12.4230651855469
11075,16075.00,11.0842752456665
11076,16076.00,9.17501449584961
11077,16077.00,7.15212535858154
11078,16078.00,5.40785980224609
11079,16079.00,4.12622737884521
11080,16080.00,3.31382894515991
11081,16081.00,2.90455770492554
11082,16082.00,2.84233999252319
11083,16083.00,3.12028169631958
11084,16084.00,3.78990006446838
11085,16085.00,4.9437952041626
11086,16086.00,6.64943599700928
11087,16087.00,8.80767154693604
11088,16088.00,10.9820241928101
11089,16089.00,12.3943071365356
11090,16090.00,12.2963161468506
11091,16091.00,10.5478649139404
11092,16092.00,7.80807876586914
11093,16093.00,5.05772399902344
11094,16094.00,2.95599126815796
11095,16095.00,1.63440024852753
11096,16096.00,0.909663796424866
11097,16097.00,0.54730099439621
11098,16098.00,0.382002174854279
11099,16099.00,0.327427119016647
11100,16100.00,0.355373054742813
11101,16101.00,0.48712632060051
11102,16102.00,0.815057933330536
11103,16103.00,1.57444190979004
11104,16104.00,3.29420638084412
11105,16105.00,7.03483963012695
11106,16106.00,14.6315889358521
11107,16107.00,28.7304821014404
11108,16108.00,52.3844299316406
11109,16109.00,88.1515045166016
11110,16110.00,136.810470581055
11111,16111.00,195.845184326172
11112,16112.00,258.123291015625
11113,16113.00,311.986938476563
11114,16114.00,344.317138671875
11115,16115.00,346.341613769531
11116,16116.00,318.607116699219
11117,16117.00,270.784423828125
11118,16118.00,216.18879699707
11119,16119.00,165.558181762695
11120,16120.00,124.230392456055
11121,16121.00,92.9339065551758
11122,16122.00,69.9836654663086
11123,16123.00,53.0955390930176
11124,16124.00,40.3352432250977
11125,16125.00,30.4162979125977
11126,16126.00,22.6367321014404
11127,16127.00,16.6508407592773
11128,16128.00,12.2295875549316
11129,16129.00,9.12324237823486
11130,16130.00,7.04634523391724
11131,16131.00,5.72342538833618
11132,16132.00,4.93041372299194
11133,16133.00,4.50979709625244
11134,16134.00,4.3693904876709
11135,16135.00,4.4803204536438
11136,16136.00,4.88501310348511
11137,16137.00,5.7257342338562
11138,16138.00,7.31555795669556
11139,16139.00,10.2993488311768
11140,16140.00,15.9934463500977
11141,16141.00,27.0294933319092
11142,16142.00,48.3536834716797
11143,16143.00,88.1778793334961
11144,16144.00,157.415725708008
11145,16145.00,265.224456787109
11146,16146.00,410.08349609375
11147,16147.00,571.933349609375
11148,16148.00,715.476684570313
11149,16149.00,807.566223144531
11150,16150.00,836.062316894531
11151,16151.00,813.901062011719
11152,16152.00,767.322692871094
11153,16153.00,721.172790527344
11154,16154.00,691.578063964844
11155,16155.00,686.1376953125
11156,16156.00,706.994079589844
11157,16157.00,753.438903808594
11158,16158.00,823.094482421875
11159,16159.00,911.707336425781
11160,16160.00,1011.59814453125
11161,16161.00,1109.01806640625
11162,16162.00,1181.89514160156
11163,16163.00,1201.41809082031
11164,16164.00,1141.2685546875
11165,16165.00,993.44580078125
11166,16166.00,780.171264648438
11167,16167.00,548.164001464844
11168,16168.00,345.200927734375
11169,16169.00,197.522491455078
11170,16170.00,105.38703918457
11171,16171.00,54.3669776916504
11172,16172.00,28.2912635803223
11173,16173.00,15.485279083252
11174,16174.00,9.22099781036377
11175,16175.00,6.08785724639893
11176,16176.00,4.46112394332886
11177,16177.00,3.57427406311035
11178,16178.00,3.05396819114685
11179,16179.00,2.70988059043884
11180,16180.00,2.44615364074707
11181,16181.00,2.22349572181702
11182,16182.00,2.03719329833984
11183,16183.00,1.89908027648926
11184,16184.00,1.82375419139862
11185,16185.00,1.82055699825287
11186,16186.00,1.88870751857758
11187,16187.00,2.01111483573914
11188,16188.00,2.14637064933777
11189,16189.00,2.2274854183197
11190,16190.00,2.18165326118469
11191,16191.00,1.97146129608154
11192,16192.00,1.62674450874329
11193,16193.00,1.23089373111725
11194,16194.00,0.870163381099701
