Cycle=15_Fc=2-1_X	Cycle=15_Fc=2-1_Y	Cycle=16_Fc=2-1_X	Cycle=16_Fc=2-1_Y	Cycle=17_Fc=2-1_X	Cycle=17_Fc=2-1_Y	Cycle=18_Fc=2-1_X	Cycle=18_Fc=2-1_Y	Cycle=19_Fc=2-1_X	Cycle=19_Fc=2-1_Y	Cycle=20_Fc=2-1_X	Cycle=20_Fc=2-1_Y	Cycle=21_Fc=2-1_X	Cycle=21_Fc=2-1_Y	Cycle=22_Fc=2-1_X	Cycle=22_Fc=2-1_Y	Cycle=23_Fc=2-1_X	Cycle=23_Fc=2-1_Y	Cycle=24_Fc=2-1_X	Cycle=24_Fc=2-1_Y	Cycle=25_Fc=2-1_X	Cycle=25_Fc=2-1_Y	Cycle=26_Fc=2-1_X	Cycle=26_Fc=2-1_Y	Cycle=27_Fc=2-1_X	Cycle=27_Fc=2-1_Y	Cycle=28_Fc=2-1_X	Cycle=28_Fc=2-1_Y	Cycle=29_Fc=2-1_X	Cycle=29_Fc=2-1_Y	Cycle=30_Fc=2-1_X	Cycle=30_Fc=2-1_Y
7,3	2,76758	7,3	1,29102	7,3	0,119141	7,3	-0,121094	7,3	-0,580078	7,3	0,730469	7,3	-0,0820313	7,3	0,347656	7,3	0,498047	7,3	1,4668	7,3	1,95898	7,3	2,50781	7,3	2,97852	7,3	3,21875	7,3	3,55859	7,3	3,72852
7,4	2,75977	7,4	1,30078	7,4	0,130859	7,4	-0,121094	7,4	-0,589844	7,4	0,730469	7,4	-0,0898438	7,4	0,349609	7,4	0,488281	7,4	1,48828	7,4	1,95898	7,4	2,49805	7,4	2,99023	7,4	3,21094	7,4	3,54102	7,4	3,73828
7,5	2,75977	7,5	1,25195	7,5	0,0996094	7,5	-0,119141	7,5	-0,599609	7,5	0,701172	7,5	-0,111328	7,5	0,330078	7,5	0,46875	7,5	1,46875	7,5	1,94922	7,5	2,48828	7,5	2,99023	7,5	3,19141	7,5	3,5	7,5	3,70898
7,6	2,77734	7,6	1,28125	7,6	0,0996094	7,6	-0,0800781	7,6	-0,611328	7,6	0,71875	7,6	-0,0917969	7,6	0,339844	7,6	0,488281	7,6	1,49805	7,6	2,01758	7,6	2,48828	7,6	3,02734	7,6	3,18945	7,6	3,5293	7,6	3,72656
7,7	2,78906	7,7	1,30078	7,7	0,148438	7,7	-0,0703125	7,7	-0,570313	7,7	0,730469	7,7	-0,0800781	7,7	0,339844	7,7	0,498047	7,7	1,54883	7,7	2,07813	7,7	2,49805	7,7	3,08789	7,7	3,21875	7,7	3,56836	7,7	3,77734
7,8	2,80859	7,8	1,30273	7,8	0,160156	7,8	-0,0703125	7,8	-0,53125	7,8	0,720703	7,8	-0,0703125	7,8	0,330078	7,8	0,5	7,8	1,57031	7,8	2,10742	7,8	2,51758	7,8	3,10938	7,8	3,21094	7,8	3,60938	7,8	3,82031
7,9	2,80859	7,9	1,32227	7,9	0,169922	7,9	-0,0800781	7,9	-0,509766	7,9	0,75	7,9	-0,0488281	7,9	0,361328	7,9	0,5	7,9	1,58984	7,9	2,11914	7,9	2,53906	7,9	3,12891	7,9	3,21094	7,9	3,62891	7,9	3,83984
8	2,82813	8	1,36328	8	0,220703	8	-0,0585938	8	-0,470703	8	0,779297	8	0	8	0,390625	8	0,529297	8	1,63086	8	2,12891	8	2,57813	8	3,16992	8	3,2207	8	3,66016	8	3,87109
8,1	2,80664	8,1	1,38086	8,1	0,21875	8,1	-0,0605469	8,1	-0,462891	8,1	0,789063	8,1	9,76563e-3	8,1	0,398438	8,1	0,539063	8,1	1,61914	8,1	2,11719	8,1	2,58789	8,1	3,14844	8,1	3,22852	8,1	3,64844	8,1	3,88867
8,2	2,79688	8,2	1,40039	8,2	0,238281	8,2	-0,0605469	8,2	-0,472656	8,2	0,808594	8,2	0,0195313	8,2	0,429688	8,2	0,548828	8,2	1,62891	8,2	2,11719	8,2	2,60742	8,2	3,12695	8,2	3,23828	8,2	3,63867	8,2	3,87891
8,3	2,80859	8,3	1,42188	8,3	0,21875	8,3	-0,0410156	8,3	-0,492188	8,3	0,828125	8,3	0,0292969	8,3	0,449219	8,3	0,568359	8,3	1,61914	8,3	2,09766	8,3	2,59766	8,3	3,10742	8,3	3,24805	8,3	3,62891	8,3	3,86914
8,4	2,80859	8,4	1,42188	8,4	0,208984	8,4	0	8,4	-0,472656	8,4	0,818359	8,4	0,0292969	8,4	0,46875	8,4	0,568359	8,4	1,62891	8,4	2,10742	8,4	2,59961	8,4	3,12695	8,4	3,26953	8,4	3,63867	8,4	3,87891
8,5	2,80859	8,5	1,39063	8,5	0,199219	8,5	9,76563e-3	8,5	-0,482422	8,5	0,810547	8,5	0,0195313	8,5	0,458984	8,5	0,548828	8,5	1,61914	8,5	2,10742	8,5	2,58984	8,5	3,10742	8,5	3,28906	8,5	3,62891	8,5	3,86914
8,6	2,82813	8,6	1,40039	8,6	0,208984	8,6	0,0292969	8,6	-0,492188	8,6	0,800781	8,6	0,0195313	8,6	0,449219	8,6	0,548828	8,6	1,62891	8,6	2,11914	8,6	2,59961	8,6	3,10742	8,6	3,29883	8,6	3,61914	8,6	3,86914
8,7	2,82813	8,7	1,39063	8,7	0,189453	8,7	0,0292969	8,7	-0,511719	8,7	0,800781	8,7	0,0195313	8,7	0,439453	8,7	0,548828	8,7	1,60938	8,7	2,10938	8,7	2,59961	8,7	3,09961	8,7	3,28906	8,7	3,60938	8,7	3,85938
8,8	2,85742	8,8	1,38086	8,8	0,169922	8,8	0,0292969	8,8	-0,511719	8,8	0,800781	8,8	9,76563e-3	8,8	0,439453	8,8	0,539063	8,8	1,61914	8,8	2,10938	8,8	2,58984	8,8	3,08984	8,8	3,28906	8,8	3,60938	8,8	3,85938
8,9	2,85742	8,9	1,38086	8,9	0,160156	8,9	0,0195313	8,9	-0,521484	8,9	0,78125	8,9	0	8,9	0,419922	8,9	0,529297	8,9	1,59961	8,9	2,10938	8,9	2,58984	8,9	3,08008	8,9	3,28906	8,9	3,58789	8,9	3,86914
9	2,86719	9	1,37891	9	0,158203	9	0,0273438	9	-0,523438	9	0,789063	9	7,8125e-3	9	0,417969	9	0,517578	9	1,60742	9	2,09766	9	2,58789	9	3,08789	9	3,28711	9	3,5957	9	3,86719
9,1	2,83789	9,1	1,36914	9,1	0,126953	9,1	0,0175781	9,1	-0,542969	9,1	0,769531	9,1	-0,0117188	9,1	0,398438	9,1	0,498047	9,1	1,57813	9,1	2,07813	9,1	2,55859	9,1	3,05859	9,1	3,26758	9,1	3,58594	9,1	3,84766
9,2	2,83789	9,2	1,35938	9,2	0,117188	9,2	-1,95313e-3	9,2	-0,533203	9,2	0,769531	9,2	-0,0214844	9,2	0,388672	9,2	0,476563	9,2	1,56836	9,2	2,07813	9,2	2,55859	9,2	3,05859	9,2	3,24805	9,2	3,57617	9,2	3,83789
9,3	2,83789	9,3	1,35938	9,3	0,117188	9,3	-0,0117188	9,3	-0,552734	9,3	0,769531	9,3	-0,03125	9,3	0,378906	9,3	0,476563	9,3	1,55859	9,3	2,07813	9,3	2,54883	9,3	3,04883	9,3	3,24805	9,3	3,56641	9,3	3,83789
9,4	2,80859	9,4	1,33984	9,4	0,0976563	9,4	-0,0214844	9,4	-0,572266	9,4	0,75	9,4	-0,0507813	9,4	0,359375	9,4	0,457031	9,4	1,54883	9,4	2,05859	9,4	2,53906	9,4	3,0293	9,4	3,21875	9,4	3,54688	9,4	3,81836
9,5	2,80859	9,5	1,33984	9,5	0,0976563	9,5	-0,0214844	9,5	-0,572266	9,5	0,75	9,5	-0,0507813	9,5	0,359375	9,5	0,457031	9,5	1,53906	9,5	2,06836	9,5	2,54883	9,5	3,0293	9,5	3,2207	9,5	3,54688	9,5	3,81836
9,6	2,81836	9,6	1,33008	9,6	0,0976563	9,6	-0,0214844	9,6	-0,582031	9,6	0,75	9,6	-0,0507813	9,6	0,347656	9,6	0,447266	9,6	1,54883	9,6	2,07813	9,6	2,54883	9,6	3,01953	9,6	3,2207	9,6	3,55859	9,6	3,81836
9,7	2,81836	9,7	1,33984	9,7	0,0976563	9,7	-0,0410156	9,7	-0,582031	9,7	0,740234	9,7	-0,0507813	9,7	0,347656	9,7	0,447266	9,7	1,53711	9,7	2,05859	9,7	2,54883	9,7	3,01953	9,7	3,21875	9,7	3,55859	9,7	3,81836
9,8	2,81836	9,8	1,34961	9,8	0,0878906	9,8	-0,0507813	9,8	-0,582031	9,8	0,730469	9,8	-0,0410156	9,8	0,347656	9,8	0,447266	9,8	1,53711	9,8	2,04883	9,8	2,54883	9,8	2,99805	9,8	3,21875	9,8	3,54883	9,8	3,81836
9,9	2,81055	9,9	1,35156	9,9	0,0800781	9,9	-0,0488281	9,9	-0,589844	9,9	0,732422	9,9	-0,0488281	9,9	0,330078	9,9	0,449219	9,9	1,53906	9,9	2,05078	9,9	2,53125	9,9	3	9,9	3,2207	9,9	3,55078	9,9	3,81055
10	2,78906	10	1,33984	10	0,0683594	10	-0,0703125	10	-0,611328	10	0,710938	10	-0,0605469	10	0,318359	10	0,4375	10	1,51758	10	2,0293	10	2,51953	10	2,98828	10	3,19922	10	3,52734	10	3,79883
10,1	2,7793	10,1	1,33008	10,1	0,0585938	10,1	-0,0703125	10,1	-0,623047	10,1	0,710938	10,1	-0,0605469	10,1	0,308594	10,1	0,447266	10,1	1,51758	10,1	2,01953	10,1	2,5293	10,1	2,96875	10,1	3,18945	10,1	3,5293	10,1	3,78906
10,2	2,78906	10,2	1,33984	10,2	0,078125	10,2	-0,0605469	10,2	-0,613281	10,2	0,740234	10,2	-0,0507813	10,2	0,318359	10,2	0,457031	10,2	1,52734	10,2	2,02734	10,2	2,53906	10,2	2,97852	10,2	3,20898	10,2	3,54883	10,2	3,78906
10,3	2,79883	10,3	1,34961	10,3	0,0878906	10,3	-0,0605469	10,3	-0,601563	10,3	0,740234	10,3	-0,0410156	10,3	0,337891	10,3	0,46875	10,3	1,53711	10,3	2,02734	10,3	2,53906	10,3	2,98828	10,3	3,20898	10,3	3,55859	10,3	3,79883
10,4	2,79883	10,4	1,35938	10,4	0,0878906	10,4	-0,0507813	10,4	-0,601563	10,4	0,75	10,4	-0,0410156	10,4	0,347656	10,4	0,46875	10,4	1,54688	10,4	2,03711	10,4	2,55859	10,4	2,99805	10,4	3,20898	10,4	3,55859	10,4	3,79883
10,5	2,79883	10,5	1,35938	10,5	0,0976563	10,5	-0,0507813	10,5	-0,601563	10,5	0,75	10,5	-0,0410156	10,5	0,347656	10,5	0,478516	10,5	1,54688	10,5	2,04883	10,5	2,54883	10,5	2,99805	10,5	3,21875	10,5	3,55859	10,5	3,80859
10,6	2,79883	10,6	1,37891	10,6	0,0976563	10,6	-0,0410156	10,6	-0,591797	10,6	0,748047	10,6	-0,0195313	10,6	0,347656	10,6	0,488281	10,6	1,54688	10,6	2,05664	10,6	2,55859	10,6	2,99805	10,6	3,21875	10,6	3,55859	10,6	3,81836
10,7	2,79883	10,7	1,35938	10,7	0,0878906	10,7	-0,0625	10,7	-0,611328	10,7	0,740234	10,7	-0,0390625	10,7	0,337891	10,7	0,46875	10,7	1,53711	10,7	2,03711	10,7	2,54883	10,7	2,98828	10,7	3,19922	10,7	3,53906	10,7	3,80859
10,8	2,78906	10,8	1,34961	10,8	0,078125	10,8	-0,0625	10,8	-0,611328	10,8	0,740234	10,8	-0,0390625	10,8	0,328125	10,8	0,458984	10,8	1,53906	10,8	2,03711	10,8	2,53711	10,8	2,98828	10,8	3,18945	10,8	3,54883	10,8	3,79883
10,9	2,79102	10,9	1,36133	10,9	0,0996094	10,9	-0,0507813	10,9	-0,589844	10,9	0,751953	10,9	-0,0292969	10,9	0,351563	10,9	0,480469	10,9	1,55078	10,9	2,03906	10,9	2,54883	10,9	3	10,9	3,21094	10,9	3,57031	10,9	3,81055
11	2,78906	11	1,37109	11	0,0878906	11	-0,0625	11	-0,611328	11	0,740234	11	-0,03125	11	0,339844	11	0,46875	11	1,53906	11	2,04688	11	2,54688	11	2,98828	11	3,19922	11	3,55859	11	3,79883
11,1	2,80859	11,1	1,38086	11,1	0,109375	11,1	-0,0527344	11,1	-0,601563	11,1	0,75	11,1	-0,0214844	11,1	0,359375	11,1	0,478516	11,1	1,54883	11,1	2,03711	11,1	2,55664	11,1	2,99805	11,1	3,19922	11,1	3,56836	11,1	3,81836
11,2	2,79883	11,2	1,37109	11,2	0,0996094	11,2	-0,0527344	11,2	-0,601563	11,2	0,75	11,2	-0,03125	11,2	0,349609	11,2	0,478516	11,2	1,53906	11,2	2,03711	11,2	2,55664	11,2	2,99805	11,2	3,20898	11,2	3,56836	11,2	3,80859
11,3	2,77734	11,3	1,37109	11,3	0,0800781	11,3	-0,0625	11,3	-0,601563	11,3	0,730469	11,3	-0,03125	11,3	0,349609	11,3	0,46875	11,3	1,53906	11,3	2,03711	11,3	2,54688	11,3	3	11,3	3,18945	11,3	3,55859	11,3	3,79883
11,4	2,79688	11,4	1,38086	11,4	0,0996094	11,4	-0,0527344	11,4	-0,601563	11,4	0,75	11,4	-0,0214844	11,4	0,359375	11,4	0,478516	11,4	1,54883	11,4	2,03711	11,4	2,55859	11,4	2,99805	11,4	3,19922	11,4	3,56836	11,4	3,80859
11,5	2,79688	11,5	1,37109	11,5	0,0996094	11,5	-0,0410156	11,5	-0,601563	11,5	0,740234	11,5	-0,03125	11,5	0,349609	11,5	0,46875	11,5	1,54883	11,5	2,04883	11,5	2,55859	11,5	3,00781	11,5	3,19922	11,5	3,56836	11,5	3,79883
11,6	2,7793	11,6	1,37305	11,6	0,101563	11,6	-0,0585938	11,6	-0,609375	11,6	0,732422	11,6	-0,0390625	11,6	0,351563	11,6	0,470703	11,6	1,54102	11,6	2,04102	11,6	2,54102	11,6	2,99023	11,6	3,19141	11,6	3,55859	11,6	3,80078
11,7	2,7793	11,7	1,37305	11,7	0,0917969	11,7	-0,0585938	11,7	-0,619141	11,7	0,732422	11,7	-0,0390625	11,7	0,351563	11,7	0,470703	11,7	1,54102	11,7	2,04102	11,7	2,54102	11,7	2,99023	11,7	3,18945	11,7	3,55859	11,7	3,80078
11,8	2,77734	11,8	1,36133	11,8	0,0800781	11,8	-0,0605469	11,8	-0,621094	11,8	0,720703	11,8	-0,0507813	11,8	0,359375	11,8	0,46875	11,8	1,5293	11,8	2,03906	11,8	2,54883	11,8	2,98828	11,8	3,1875	11,8	3,55859	11,8	3,79883
11,9	2,78711	11,9	1,36133	11,9	0,0800781	11,9	-0,0605469	11,9	-0,611328	11,9	0,730469	11,9	-0,0507813	11,9	0,359375	11,9	0,458984	11,9	1,5293	11,9	2,03906	11,9	2,53906	11,9	2,98828	11,9	3,17773	11,9	3,54883	11,9	3,78711
12	2,78711	12	1,37109	12	0,0996094	12	-0,0703125	12	-0,611328	12	0,730469	12	-0,0605469	12	0,359375	12	0,46875	12	1,52734	12	2,04883	12	2,53906	12	2,99805	12	3,16797	12	3,54883	12	3,79688
12,1	2,79688	12,1	1,39063	12,1	0,109375	12,1	-0,0605469	12,1	-0,591797	12,1	0,740234	12,1	-0,0410156	12,1	0,369141	12,1	0,488281	12,1	1,53711	12,1	2,04883	12,1	2,55859	12,1	3,00781	12,1	3,1875	12,1	3,55859	12,1	3,79688
12,2	2,78711	12,2	1,38086	12,2	0,109375	12,2	-0,0703125	12,2	-0,601563	12,2	0,730469	12,2	-0,0507813	12,2	0,359375	12,2	0,478516	12,2	1,52734	12,2	2,04883	12,2	2,54883	12,2	2,98828	12,2	3,16797	12,2	3,55859	12,2	3,78711
12,3	2,81055	12,3	1,39258	12,3	0,121094	12,3	-0,0585938	12,3	-0,589844	12,3	0,742188	12,3	-0,0390625	12,3	0,371094	12,3	0,490234	12,3	1,53906	12,3	2,05078	12,3	2,56055	12,3	3,00977	12,3	3,18945	12,3	3,57031	12,3	3,79883
12,4	2,81055	12,4	1,39258	12,4	0,121094	12,4	-0,0585938	12,4	-0,589844	12,4	0,742188	12,4	-0,0292969	12,4	0,380859	12,4	0,490234	12,4	1,5293	12,4	2,05078	12,4	2,56055	12,4	3,00977	12,4	3,18945	12,4	3,57031	12,4	3,80859
12,5	2,82031	12,5	1,39258	12,5	0,121094	12,5	-0,0488281	12,5	-0,589844	12,5	0,742188	12,5	-0,0292969	12,5	0,380859	12,5	0,490234	12,5	1,5293	12,5	2,05078	12,5	2,56055	12,5	3,01953	12,5	3,19922	12,5	3,57031	12,5	3,80859
12,6	2,79883	12,6	1,39063	12,6	0,0996094	12,6	-0,0605469	12,6	-0,601563	12,6	0,730469	12,6	-0,0410156	12,6	0,369141	12,6	0,478516	12,6	1,51758	12,6	2,03906	12,6	2,54883	12,6	3,00781	12,6	3,1875	12,6	3,55859	12,6	3,79688
12,7	2,79883	12,7	1,40039	12,7	0,109375	12,7	-0,0605469	12,7	-0,601563	12,7	0,730469	12,7	-0,0410156	12,7	0,369141	12,7	0,478516	12,7	1,52734	12,7	2,03906	12,7	2,54883	12,7	2,99805	12,7	3,1875	12,7	3,55859	12,7	3,80664
12,8	2,79883	12,8	1,40039	12,8	0,119141	12,8	-0,0605469	12,8	-0,601563	12,8	0,730469	12,8	-0,03125	12,8	0,369141	12,8	0,488281	12,8	1,52734	12,8	2,03906	12,8	2,55859	12,8	2,99805	12,8	3,17773	12,8	3,55859	12,8	3,79688
12,9	2,79883	12,9	1,40039	12,9	0,119141	12,9	-0,0605469	12,9	-0,601563	12,9	0,720703	12,9	-0,03125	12,9	0,369141	12,9	0,488281	12,9	1,51758	12,9	2,02734	12,9	2,54883	12,9	2,99805	12,9	3,17773	12,9	3,55859	12,9	3,79688
13	2,79883	13	1,40039	13	0,119141	13	-0,0605469	13	-0,603516	13	0,740234	13	-0,03125	13	0,369141	13	0,488281	13	1,51758	13	2,02734	13	2,54883	13	2,98828	13	3,17773	13	3,55859	13	3,80859
13,1	2,79883	13,1	1,40039	13,1	0,119141	13,1	-0,0605469	13,1	-0,603516	13,1	0,740234	13,1	-0,03125	13,1	0,369141	13,1	0,498047	13,1	1,53711	13,1	2,03711	13,1	2,54883	13,1	2,99805	13,1	3,17773	13,1	3,56836	13,1	3,79688
13,2	2,79883	13,2	1,40039	13,2	0,119141	13,2	-0,0703125	13,2	-0,623047	13,2	0,720703	13,2	-0,03125	13,2	0,369141	13,2	0,498047	13,2	1,50781	13,2	2,02734	13,2	2,55859	13,2	2,98828	13,2	3,16797	13,2	3,55859	13,2	3,79688
13,3	2,81836	13,3	1,41016	13,3	0,128906	13,3	-0,0507813	13,3	-0,613281	13,3	0,730469	13,3	-0,0214844	13,3	0,378906	13,3	0,517578	13,3	1,51758	13,3	2,03711	13,3	2,56836	13,3	2,98828	13,3	3,1875	13,3	3,56836	13,3	3,80664
13,4	2,80859	13,4	1,40039	13,4	0,119141	13,4	-0,0605469	13,4	-0,623047	13,4	0,720703	13,4	-0,0214844	13,4	0,369141	13,4	0,507813	13,4	1,51758	13,4	2,04883	13,4	2,55859	13,4	2,98828	13,4	3,1875	13,4	3,55859	13,4	3,80859
13,5	2,80859	13,5	1,39063	13,5	0,128906	13,5	-0,0703125	13,5	-0,611328	13,5	0,720703	13,5	-0,0117188	13,5	0,378906	13,5	0,507813	13,5	1,52734	13,5	2,04883	13,5	2,55859	13,5	2,98828	13,5	3,17773	13,5	3,55859	13,5	3,80859
13,6	2,80859	13,6	1,39063	13,6	0,128906	13,6	-0,0605469	13,6	-0,611328	13,6	0,720703	13,6	-0,0214844	13,6	0,378906	13,6	0,517578	13,6	1,52734	13,6	2,04883	13,6	2,55859	13,6	2,99805	13,6	3,1875	13,6	3,55859	13,6	3,82031
13,7	2,81836	13,7	1,41016	13,7	0,128906	13,7	-0,0605469	13,7	-0,611328	13,7	0,720703	13,7	-0,0214844	13,7	0,378906	13,7	0,517578	13,7	1,52734	13,7	2,04883	13,7	2,57813	13,7	2,99805	13,7	3,1875	13,7	3,56836	13,7	3,82031
13,8	2,82813	13,8	1,41016	13,8	0,128906	13,8	-0,0507813	13,8	-0,601563	13,8	0,730469	13,8	-0,0214844	13,8	0,378906	13,8	0,507813	13,8	1,53906	13,8	2,03906	13,8	2,57813	13,8	2,99805	13,8	3,19922	13,8	3,56836	13,8	3,82031
13,9	2,82813	13,9	1,41016	13,9	0,128906	13,9	-0,0507813	13,9	-0,601563	13,9	0,730469	13,9	-0,0214844	13,9	0,378906	13,9	0,527344	13,9	1,53906	13,9	2,03906	13,9	2,57813	13,9	2,99805	13,9	3,19922	13,9	3,56836	13,9	3,82031
14	2,81836	14	1,41016	14	0,119141	14	-0,0507813	14	-0,591797	14	0,740234	14	-0,0214844	14	0,388672	14	0,527344	14	1,53906	14	2,05859	14	2,57813	14	2,99805	14	3,19922	14	3,56836	14	3,82031
14,1	2,80859	14,1	1,39063	14,1	0,109375	14,1	-0,0605469	14,1	-0,582031	14,1	0,730469	14,1	-9,76563e-3	14,1	0,369141	14,1	0,517578	14,1	1,53906	14,1	2,03906	14,1	2,56836	14,1	2,98828	14,1	3,19922	14,1	3,55859	14,1	3,82031
14,2	2,79883	14,2	1,39063	14,2	0,109375	14,2	-0,0605469	14,2	-0,582031	14,2	0,740234	14,2	-9,76563e-3	14,2	0,378906	14,2	0,517578	14,2	1,53906	14,2	2,04883	14,2	2,56836	14,2	2,99805	14,2	3,20898	14,2	3,55859	14,2	3,82031
14,3	2,79688	14,3	1,37891	14,3	0,117188	14,3	-0,0722656	14,3	-0,583984	14,3	0,728516	14,3	-0,0214844	14,3	0,367188	14,3	0,505859	14,3	1,53711	14,3	2,02734	14,3	2,55664	14,3	2,98633	14,3	3,19727	14,3	3,54688	14,3	3,80859
14,4	2,80664	14,4	1,38867	14,4	0,126953	14,4	-0,0625	14,4	-0,564453	14,4	0,748047	14,4	-0,0117188	14,4	0,386719	14,4	0,515625	14,4	1,54688	14,4	2,03711	14,4	2,57617	14,4	3,01563	14,4	3,20703	14,4	3,57617	14,4	3,82813
14,5	2,79688	14,5	1,39844	14,5	0,117188	14,5	-0,0722656	14,5	-0,583984	14,5	0,738281	14,5	-0,0214844	14,5	0,376953	14,5	0,505859	14,5	1,53711	14,5	2,02734	14,5	2,56641	14,5	3,00586	14,5	3,20703	14,5	3,56641	14,5	3,81836
14,6	2,81641	14,6	1,4082	14,6	0,126953	14,6	-0,0625	14,6	-0,574219	14,6	0,748047	14,6	7,8125e-3	14,6	0,386719	14,6	0,527344	14,6	1,54688	14,6	2,03711	14,6	2,56641	14,6	3,02539	14,6	3,2168	14,6	3,57617	14,6	3,81836
14,7	2,80859	14,7	1,39844	14,7	0,117188	14,7	-0,0722656	14,7	-0,583984	14,7	0,738281	14,7	-0,0117188	14,7	0,386719	14,7	0,505859	14,7	1,53711	14,7	2,02734	14,7	2,56641	14,7	3,01563	14,7	3,20703	14,7	3,57617	14,7	3,80859
14,8	2,82031	14,8	1,40039	14,8	0,130859	14,8	-0,0605469	14,8	-0,570313	14,8	0,730469	14,8	-9,76563e-3	14,8	0,388672	14,8	0,507813	14,8	1,53906	14,8	2,03906	14,8	2,55859	14,8	3,01758	14,8	3,20898	14,8	3,57813	14,8	3,82031
14,9	2,82031	14,9	1,40039	14,9	0,130859	14,9	-0,0605469	14,9	-0,582031	14,9	0,740234	14,9	-9,76563e-3	14,9	0,388672	14,9	0,507813	14,9	1,5293	14,9	2,04883	14,9	2,56836	14,9	3,00781	14,9	3,2207	14,9	3,57813	14,9	3,82031
15	2,81055	15	1,40039	15	0,130859	15	-0,0605469	15	-0,582031	15	0,730469	15	-9,76563e-3	15	0,388672	15	0,507813	15	1,5293	15	2,03906	15	2,56836	15	3,00781	15	3,20898	15	3,57813	15	3,82031
15,1	2,79883	15,1	1,40039	15,1	0,130859	15,1	-0,0703125	15,1	-0,572266	15,1	0,730469	15,1	-9,76563e-3	15,1	0,378906	15,1	0,517578	15,1	1,5293	15,1	2,04883	15,1	2,56836	15,1	3,00781	15,1	3,20898	15,1	3,57813	15,1	3,81055
15,2	2,79883	15,2	1,39063	15,2	0,130859	15,2	-0,0703125	15,2	-0,572266	15,2	0,730469	15,2	-0,0195313	15,2	0,378906	15,2	0,507813	15,2	1,5293	15,2	2,04883	15,2	2,56836	15,2	3,00781	15,2	3,20898	15,2	3,56836	15,2	3,81055
15,3	2,79883	15,3	1,39063	15,3	0,130859	15,3	-0,0703125	15,3	-0,572266	15,3	0,740234	15,3	-9,76563e-3	15,3	0,388672	15,3	0,517578	15,3	1,53906	15,3	2,03906	15,3	2,56836	15,3	2,99805	15,3	3,20898	15,3	3,58789	15,3	3,81055
15,4	2,79883	15,4	1,39063	15,4	0,121094	15,4	-0,0703125	15,4	-0,550781	15,4	0,740234	15,4	0	15,4	0,378906	15,4	0,517578	15,4	1,53906	15,4	2,03906	15,4	2,56836	15,4	3,00977	15,4	3,20898	15,4	3,58789	15,4	3,82031
15,5	2,78906	15,5	1,39063	15,5	0,121094	15,5	-0,0800781	15,5	-0,550781	15,5	0,740234	15,5	0	15,5	0,378906	15,5	0,519531	15,5	1,5293	15,5	2,03906	15,5	2,55859	15,5	3,00977	15,5	3,20898	15,5	3,57813	15,5	3,81055
15,6	2,81055	15,6	1,40039	15,6	0,130859	15,6	-0,0703125	15,6	-0,541016	15,6	0,759766	15,6	9,76563e-3	15,6	0,388672	15,6	0,541016	15,6	1,54883	15,6	2,04883	15,6	2,57813	15,6	3,01953	15,6	3,23047	15,6	3,58789	15,6	3,82031
15,7	2,80078	15,7	1,40039	15,7	0,130859	15,7	-0,0703125	15,7	-0,529297	15,7	0,759766	15,7	9,76563e-3	15,7	0,388672	15,7	0,541016	15,7	1,54883	15,7	2,04883	15,7	2,58789	15,7	3,0293	15,7	3,24023	15,7	3,59766	15,7	3,83008
15,8	2,81055	15,8	1,41211	15,8	0,130859	15,8	-0,0703125	15,8	-0,541016	15,8	0,769531	15,8	0,0195313	15,8	0,388672	15,8	0,550781	15,8	1,55859	15,8	2,04883	15,8	2,58789	15,8	3,0293	15,8	3,24023	15,8	3,59766	15,8	3,83984
15,9	2,79102	15,9	1,40234	15,9	0,121094	15,9	-0,0800781	15,9	-0,541016	15,9	0,75	15,9	9,76563e-3	15,9	0,378906	15,9	0,541016	15,9	1,54883	15,9	2,03906	15,9	2,58789	15,9	3,01953	15,9	3,24023	15,9	3,59766	15,9	3,83984
16	2,80078	16	1,41211	16	0,130859	16	-0,0703125	16	-0,541016	16	0,75	16	9,76563e-3	16	0,400391	16	0,541016	16	1,55859	16	2,03906	16	2,58789	16	3,01953	16	3,24023	16	3,60938	16	3,83984
16,1	2,80078	16,1	1,41211	16,1	0,130859	16,1	-0,0703125	16,1	-0,53125	16,1	0,75	16,1	9,76563e-3	16,1	0,400391	16,1	0,541016	16,1	1,55859	16,1	2,03906	16,1	2,58789	16,1	3,01953	16,1	3,24023	16,1	3,59961	16,1	3,83984
16,2	2,80078	16,2	1,40234	16,2	0,130859	16,2	-0,0800781	16,2	-0,529297	16,2	0,740234	16,2	9,76563e-3	16,2	0,378906	16,2	0,541016	16,2	1,54883	16,2	2,03906	16,2	2,57813	16,2	3,01953	16,2	3,24023	16,2	3,58984	16,2	3,83984
16,3	2,82031	16,3	1,42188	16,3	0,130859	16,3	-0,0703125	16,3	-0,519531	16,3	0,759766	16,3	0,0195313	16,3	0,388672	16,3	0,550781	16,3	1,56836	16,3	2,03906	16,3	2,58789	16,3	3,0293	16,3	3,25	16,3	3,59961	16,3	3,84961
16,4	2,82031	16,4	1,42188	16,4	0,130859	16,4	-0,0800781	16,4	-0,509766	16,4	0,769531	16,4	0,0195313	16,4	0,388672	16,4	0,550781	16,4	1,56836	16,4	2,04883	16,4	2,58789	16,4	3,01953	16,4	3,25	16,4	3,59961	16,4	3,83984
