Cycle=2_Fc=2-1_X	Cycle=2_Fc=2-1_Y	Cycle=3_Fc=2-1_X	Cycle=3_Fc=2-1_Y	Cycle=4_Fc=2-1_X	Cycle=4_Fc=2-1_Y	Cycle=5_Fc=2-1_X	Cycle=5_Fc=2-1_Y	Cycle=6_Fc=2-1_X	Cycle=6_Fc=2-1_Y	Cycle=7_Fc=2-1_X	Cycle=7_Fc=2-1_Y	Cycle=8_Fc=2-1_X	Cycle=8_Fc=2-1_Y	Cycle=9_Fc=2-1_X	Cycle=9_Fc=2-1_Y	Cycle=10_Fc=2-1_X	Cycle=10_Fc=2-1_Y	Cycle=11_Fc=2-1_X	Cycle=11_Fc=2-1_Y	Cycle=12_Fc=2-1_X	Cycle=12_Fc=2-1_Y	Cycle=13_Fc=2-1_X	Cycle=13_Fc=2-1_Y	Cycle=14_Fc=2-1_X	Cycle=14_Fc=2-1_Y
857,3	2,70898	857,3	5,15039	857,3	5,92853	857,3	4,67773	857,3	3,92773	857,3	2,70508	857,3	2,01758	857,3	1,28125	857,3	0,253906	857,3	-0,273438	857,3	-1,21875	857,3	-2,0293	857,3	-5,64575
857,4	2,69727	857,4	5,1582	857,4	5,93945	857,4	4,67578	857,4	3,92383	857,4	2,71094	857,4	2,01367	857,4	1,25977	857,4	0,240234	857,4	-0,287109	857,4	-1,2168	857,4	-2,02661	857,4	-5,64648
857,5	2,72656	857,5	5,16797	857,5	5,94922	857,5	4,68164	857,5	3,94531	857,5	2,72266	857,5	2,01563	857,5	1,26953	857,5	0,251953	857,5	-0,270752	857,5	-1,19727	857,5	-2,00977	857,5	-5,64063
857,6	2,71289	857,6	5,18555	857,6	5,95508	857,6	4,6875	857,6	3,93555	857,6	2,72266	857,6	2,00977	857,6	1,26563	857,6	0,239014	857,6	-0,289063	857,6	-1,19531	857,6	-2	857,6	-5,66602
857,7	2,7215	857,7	5,18359	857,7	5,95313	857,7	4,69727	857,7	3,95313	857,7	2,70703	857,7	2,01953	857,7	1,27344	857,7	0,244141	857,7	-0,279297	857,7	-1,18555	857,7	-1,99219	857,7	-5,64258
857,8	2,72461	857,8	5,18555	857,8	5,95508	857,8	4,69336	857,8	3,95703	857,8	2,68359	857,8	2,01953	857,8	1,26953	857,8	0,236328	857,8	-0,277344	857,8	-1,16992	857,8	-1,98438	857,8	-5,63086
857,9	2,74023	857,9	5,17578	857,9	5,9707	857,9	4,69727	857,9	3,97656	857,9	2,69531	857,9	2,01563	857,9	1,26953	857,9	0,230469	857,9	-0,277344	857,9	-1,17896	857,9	-1,97852	857,9	-5,6145
858	2,73047	858	5,19141	858	5,95703	858	4,69336	858	3,98633	858	2,66406	858	2,00781	858	1,27539	858	0,240234	858	-0,277344	858	-1,16797	858	-1,96484	858	-5,61719
858,1	2,74023	858,1	5,2207	858,1	5,95117	858,1	4,70117	858,1	3,99609	858,1	2,68359	858,1	2,00195	858,1	1,29102	858,1	0,273438	858,1	-0,283203	858,1	-1,1543	858,1	-1,94458	858,1	-5,60938
858,2	2,75977	858,2	5,23047	858,2	5,94141	858,2	4,71484	858,2	4,00781	858,2	2,68555	858,2	2,01245	858,2	1,28125	858,2	0,275391	858,2	-0,28125	858,2	-1,14844	858,2	-1,9375	858,2	-5,61328
858,3	2,75977	858,3	5,24023	858,3	5,96484	858,3	4,72345	858,3	4,01172	858,3	2,69922	858,3	2,01367	858,3	1,29102	858,3	0,294922	858,3	-0,292969	858,3	-1,13281	858,3	-1,91797	858,3	-5,60352
858,4	2,77069	858,4	5,25116	858,4	5,97577	858,4	4,73553	858,4	4,03632	858,4	2,71869	858,4	2,00897	858,4	1,30072	858,4	0,296082	858,4	-0,268372	858,4	-1,11798	858,4	-1,91486	858,4	-5,59381
858,5	2,76758	858,5	5,23438	858,5	5,95703	858,5	4,72656	858,5	4,03516	858,5	2,70508	858,5	2,00586	858,5	1,30469	858,5	0,283203	858,5	-0,285156	858,5	-1,13086	858,5	-1,90039	858,5	-5,5957
858,6	2,74805	858,6	5,23242	858,6	5,94727	858,6	4,7168	858,6	4,02344	858,6	2,69922	858,6	2,00391	858,6	1,26953	858,6	0,251953	858,6	-0,287109	858,6	-1,14648	858,6	-1,90625	858,6	-5,61133
858,7	2,75781	858,7	5,25391	858,7	5,95703	858,7	4,72461	858,7	4,04492	858,7	2,71484	858,7	2,01758	858,7	1,2793	858,7	0,267578	858,7	-0,273438	858,7	-1,13477	858,7	-1,90039	858,7	-5,58008
858,8	2,73242	858,8	5,25195	858,8	5,95898	858,8	4,73242	858,8	4,06055	858,8	2,71875	858,8	2,02539	858,8	1,25977	858,8	0,267578	858,8	-0,274658	858,8	-1,13599	858,8	-1,89258	858,8	-5,5957
858,9	2,73438	858,9	5,24414	858,9	5,95508	858,9	4,73438	858,9	4,07111	858,9	2,73047	858,9	2,02734	858,9	1,26758	858,9	0,268311	858,9	-0,28125	858,9	-1,13867	858,9	-1,89453	858,9	-5,59497
859	2,71173	859	5,24298	859	5,94141	859	4,72656	859	4,07031	859	2,71875	859	2,02344	859	1,25391	859	0,259766	859	-0,294922	859	-1,13672	859	-1,91333	859	-5,61133
859,1	2,72461	859,1	5,2168	859,1	5,93359	859,1	4,7168	859,1	4,05664	859,1	2,71484	859,1	2,01758	859,1	1,24023	859,1	0,246094	859,1	-0,289063	859,1	-1,15039	859,1	-1,91992	859,1	-5,61914
859,2	2,70898	859,2	5,20117	859,2	5,93829	859,2	4,72461	859,2	4,05859	859,2	2,69531	859,2	2,01758	859,2	1,24023	859,2	0,208984	859,2	-0,279297	859,2	-1,14844	859,2	-1,93945	859,2	-5,61523
859,3	2,70313	859,3	5,21484	859,3	5,96094	859,3	4,75195	859,3	4,06641	859,3	2,69922	859,3	2,03516	859,3	1,26953	859,3	0,210938	859,3	-0,279297	859,3	-1,14453	859,3	-1,92578	859,3	-5,61523
859,4	2,70703	859,4	5,1875	859,4	5,94727	859,4	4,74414	859,4	4,06836	859,4	2,69727	859,4	2,04102	859,4	1,26172	859,4	0,201172	859,4	-0,277344	859,4	-1,15234	859,4	-1,94922	859,4	-5,61914
859,5	2,69336	859,5	5,21484	859,5	5,94141	859,5	4,75195	859,5	4,07227	859,5	2,70117	859,5	2,05273	859,5	1,27148	859,5	0,214844	859,5	-0,277344	859,5	-1,1543	859,5	-1,91992	859,5	-5,63403
859,6	2,70703	859,6	5,22656	859,6	5,95117	859,6	4,77539	859,6	4,08203	859,6	2,71094	859,6	2,04883	859,6	1,28125	859,6	0,226563	859,6	-0,257813	859,6	-1,1582	859,6	-1,90234	859,6	-5,62305
859,7	2,70313	859,7	5,21289	859,7	5,94922	859,7	4,78711	859,7	4,0918	859,7	2,72852	859,7	2,04492	859,7	1,29297	859,7	0,232422	859,7	-0,255859	859,7	-1,15625	859,7	-1,93677	859,7	-5,5957
859,8	2,71875	859,8	5,20898	859,8	5,97461	859,8	4,79102	859,8	4,10156	859,8	2,74023	859,8	2,05078	859,8	1,30859	859,8	0,242188	859,8	-0,25	859,8	-1,16016	859,8	-1,92969	859,8	-5,61133
859,9	2,72852	859,9	5,23438	859,9	5,98047	859,9	4,78711	859,9	4,10156	859,9	2,75	859,9	2,05078	859,9	1,34448	859,9	0,25	859,9	-0,244141	859,9	-1,16528	859,9	-1,92383	859,9	-5,58203
860	2,72968	860	5,2453	860	5,97968	860	4,78241	860	4,10077	860	2,76874	860	2,04999	860	1,35663	860	0,2453	860	-0,238342	860	-1,1629	860	-1,91876	860	-5,5899
860,1	2,74805	860,1	5,25195	860,1	5,97852	860,1	4,79102	860,1	4,11914	860,1	2,77734	860,1	2,05859	860,1	1,38477	860,1	0,251953	860,1	-0,228516	860,1	-1,16602	860,1	-1,90625	860,1	-5,56055
860,2	2,74805	860,2	5,27539	860,2	5,98828	860,2	4,8125	860,2	4,11719	860,2	2,7793	860,2	2,05664	860,2	1,38672	860,2	0,248047	860,2	-0,248047	860,2	-1,16016	860,2	-1,90039	860,2	-5,55469
860,3	2,74805	860,3	5,2793	860,3	5,95508	860,3	4,79297	860,3	4,10156	860,3	2,78516	860,3	2,06128	860,3	1,37695	860,3	0,273438	860,3	-0,257813	860,3	-1,1582	860,3	-1,91992	860,3	-5,55859
860,4	2,74609	860,4	5,25781	860,4	5,95117	860,4	4,78986	860,4	4,08008	860,4	2,77148	860,4	2,05078	860,4	1,35352	860,4	0,261719	860,4	-0,255859	860,4	-1,15625	860,4	-1,927	860,4	-5,56641
860,5	2,74219	860,5	5,26758	860,5	5,94727	860,5	4,78906	860,5	4,08008	860,5	2,76758	860,5	2,04492	860,5	1,33984	860,5	0,257813	860,5	-0,269531	860,5	-1,16602	860,5	-1,92578	860,5	-5,56177
860,6	2,76367	860,6	5,27814	860,6	5,96484	860,6	4,79492	860,6	4,0957	860,6	2,75391	860,6	2,07031	860,6	1,36914	860,6	0,287842	860,6	-0,25	860,6	-1,15039	860,6	-1,91602	860,6	-5,5293
860,7	2,74298	860,7	5,26563	860,7	5,95313	860,7	4,7793	860,7	4,08203	860,7	2,74805	860,7	2,04102	860,7	1,36133	860,7	0,259766	860,7	-0,275391	860,7	-1,15625	860,7	-1,94531	860,7	-5,5293
860,8	2,74414	860,8	5,26953	860,8	5,94336	860,8	4,76758	860,8	4,08594	860,8	2,72656	860,8	2,04102	860,8	1,35547	860,8	0,269531	860,8	-0,273438	860,8	-1,16138	860,8	-1,92969	860,8	-5,55078
860,9	2,70313	860,9	5,27344	860,9	5,9082	860,9	4,74805	860,9	4,06055	860,9	2,70898	860,9	2,01172	860,9	1,35352	860,9	0,244141	860,9	-0,294922	860,9	-1,16797	860,9	-1,95508	860,9	-5,56055
861	2,70508	861	5,27539	861	5,89844	861	4,74805	861	4,05664	861	2,69531	861	2,00195	861	1,34961	861	0,255859	861	-0,279297	861	-1,16797	861	-1,93945	861	-5,55859
861,1	2,71484	861,1	5,26953	861,1	5,9082	861,1	4,74805	861,1	4,05078	861,1	2,67969	861,1	2,02148	861,1	1,36133	861,1	0,269531	861,1	-0,279297	861,1	-1,18359	861,1	-1,95508	861,1	-5,55981
861,2	2,70703	861,2	5,27148	861,2	5,92072	861,2	4,74609	861,2	4,05078	861,2	2,68555	861,2	2,03125	861,2	1,33984	861,2	0,28125	861,2	-0,278564	861,2	-1,16797	861,2	-1,95825	861,2	-5,56641
861,3	2,68359	861,3	5,26367	861,3	5,91016	861,3	4,72266	861,3	4,05078	861,3	2,68164	861,3	2,00977	861,3	1,33008	861,3	0,279297	861,3	-0,277344	861,3	-1,17578	861,3	-1,95508	861,3	-5,5918
861,4	2,69531	861,4	5,2793	861,4	5,93945	861,4	4,74414	861,4	4,06641	861,4	2,70313	861,4	2,00977	861,4	1,33984	861,4	0,279297	861,4	-0,248047	861,4	-1,16992	861,4	-1,92969	861,4	-5,57813
861,5	2,67889	861,5	5,29803	861,5	5,94647	861,5	4,74335	861,5	4,06561	861,5	2,70428	861,5	2,00702	861,5	1,33514	861,5	0,284363	861,5	-0,24884	861,5	-1,18634	861,5	-1,92853	861,5	-5,57501
861,6	2,67773	861,6	5,31134	861,6	5,95313	861,6	4,75	861,6	4,07227	861,6	2,70703	861,6	2,01367	861,6	1,35156	861,6	0,28125	861,6	-0,224609	861,6	-1,14575	861,6	-1,92578	861,6	-5,57153
861,7	2,66797	861,7	5,31641	861,7	5,95508	861,7	4,76367	861,7	4,06445	861,7	2,72729	861,7	1,99609	861,7	1,34375	861,7	0,263672	861,7	-0,212891	861,7	-1,13867	861,7	-1,92578	861,7	-5,55859
861,8	2,67773	861,8	5,32031	861,8	5,96289	861,8	4,77734	861,8	4,06055	861,8	2,73828	861,8	2,0144	861,8	1,33789	861,8	0,28125	861,8	-0,208984	861,8	-1,125	861,8	-1,90039	861,8	-5,56055
861,9	2,6875	861,9	5,30078	861,9	5,96484	861,9	4,76758	861,9	4,05078	861,9	2,73633	861,9	2,01758	861,9	1,31909	861,9	0,267578	861,9	-0,21875	861,9	-1,10938	861,9	-1,90552	861,9	-5,54492
862	2,6875	862	5,3125	862	5,95703	862	4,77539	862	4,04883	862	2,73828	862	2,02539	862	1,30859	862	0,277344	862	-0,226563	862	-1,12695	862	-1,89648	862	-5,52734
862,1	2,69727	862,1	5,31445	862,1	5,96875	862,1	4,80273	862,1	4,07422	862,1	2,75781	862,1	2,04688	862,1	1,32031	862,1	0,268311	862,1	-0,210938	862,1	-1,12109	862,1	-1,89063	862,1	-5,50708
862,2	2,66406	862,2	5,28906	862,2	5,94531	862,2	4,77734	862,2	4,03516	862,2	2,72461	862,2	2,02148	862,2	1,27539	862,2	0,236328	862,2	-0,230469	862,2	-1,13086	862,2	-1,91992	862,2	-5,50781
862,3	2,65314	862,3	5,2793	862,3	5,92969	862,3	4,77734	862,3	4,00977	862,3	2,7207	862,3	1,99609	862,3	1,27539	862,3	0,214844	862,3	-0,224609	862,3	-1,14453	862,3	-1,92578	862,3	-5,52344
862,4	2,69531	862,4	5,30078	862,4	5,93945	862,4	4,79297	862,4	4,0293	862,4	2,74023	862,4	2,02734	862,4	1,29102	862,4	0,236328	862,4	-0,193359	862,4	-1,15039	862,4	-1,91992	862,4	-5,50391
862,5	2,69336	862,5	5,2793	862,5	5,9375	862,5	4,76953	862,5	4,0293	862,5	2,72852	862,5	2,00391	862,5	1,29883	862,5	0,222656	862,5	-0,22583	862,5	-1,14575	862,5	-1,92578	862,5	-5,49609
862,6	2,70508	862,6	5,26953	862,6	5,91797	862,6	4,77344	862,6	4,04492	862,6	2,72461	862,6	2,01563	862,6	1,29883	862,6	0,214844	862,6	-0,222656	862,6	-1,15234	862,6	-1,92969	862,6	-5,48633
862,7	2,72266	862,7	5,2793	862,7	5,91797	862,7	4,79102	862,7	4,05859	862,7	2,72266	862,7	2,02148	862,7	1,31055	862,7	0,222656	862,7	-0,214844	862,7	-1,16406	862,7	-1,91528	862,7	-5,4668
862,8	2,73633	862,8	5,2793	862,8	5,9082	862,8	4,79297	862,8	4,05151	862,8	2,71484	862,8	2,02148	862,8	1,31055	862,8	0,224609	862,8	-0,238281	862,8	-1,16797	862,8	-1,91797	862,8	-5,47583
862,9	2,73438	862,9	5,28906	862,9	5,89844	862,9	4,78711	862,9	4,0625	862,9	2,70313	862,9	2,02148	862,9	1,31055	862,9	0,234375	862,9	-0,234375	862,9	-1,16406	862,9	-1,91406	862,9	-5,4707
863	2,74023	863	5,30078	863	5,88947	863	4,7879	863	4,04883	863	2,7168	863	2,02148	863	1,32031	863	0,230469	863	-0,251953	863	-1,16797	863	-1,92383	863	-5,46875
863,1	2,76953	863,1	5,29102	863,1	5,92188	863,1	4,80078	863,1	4,04688	863,1	2,73047	863,1	2,02148	863,1	1,32422	863,1	0,230469	863,1	-0,232422	863,1	-1,14453	863,1	-1,91406	863,1	-5,4707
863,2	2,77148	863,2	5,29883	863,2	5,92969	863,2	4,79297	863,2	4,04102	863,2	2,71875	863,2	2,02344	863,2	1,31836	863,2	0,242188	863,2	-0,246094	863,2	-1,14648	863,2	-1,90625	863,2	-5,4668
863,3	2,75507	863,3	5,28827	863,3	5,91913	863,3	4,79413	863,3	4,0578	863,3	2,71796	863,3	2,00507	863,3	1,30853	863,3	0,223816	863,3	-0,262512	863,3	-1,16095	863,3	-1,90704	863,3	-5,47662
863,4	2,76172	863,4	5,29181	863,4	5,93945	863,4	4,80078	863,4	4,07031	863,4	2,7168	863,4	2,02344	863,4	1,32031	863,4	0,220703	863,4	-0,277344	863,4	-1,16724	863,4	-1,89258	863,4	-5,44141
863,5	2,76758	863,5	5,29297	863,5	5,96289	863,5	4,82813	863,5	4,08008	863,5	2,7207	863,5	2,02417	863,5	1,32422	863,5	0,216797	863,5	-0,277344	863,5	-1,125	863,5	-1,88599	863,5	-5,43164
863,6	2,74219	863,6	5,29883	863,6	5,96875	863,6	4,8418	863,6	4,08398	863,6	2,73828	863,6	2,04102	863,6	1,31055	863,6	0,223389	863,6	-0,274658	863,6	-1,13477	863,6	-1,90039	863,6	-5,41211
863,7	2,73242	863,7	5,29883	863,7	5,96875	863,7	4,83594	863,7	4,07617	863,7	2,72266	863,7	2,0293	863,7	1,30859	863,7	0,214844	863,7	-0,289063	863,7	-1,13086	863,7	-1,88086	863,7	-5,42114
863,8	2,73126	863,8	5,30859	863,8	5,98828	863,8	4,83594	863,8	4,08984	863,8	2,72656	863,8	2,03516	863,8	1,30859	863,8	0,222656	863,8	-0,285156	863,8	-1,12695	863,8	-1,87305	863,8	-5,42578
863,9	2,70508	863,9	5,28906	863,9	5,97852	863,9	4,8125	863,9	4,08984	863,9	2,69727	863,9	2,03711	863,9	1,30078	863,9	0,208984	863,9	-0,302734	863,9	-1,16992	863,9	-1,90039	863,9	-5,44531
864	2,70313	864	5,2793	864	5,97852	864	4,79883	864	4,08008	864	2,69922	864	2,02148	864	1,26953	864	0,208984	864	-0,314453	864	-1,17578	864	-1,91602	864	-5,46484
864,1	2,70898	864,1	5,26758	864,1	5,97852	864,1	4,80273	864,1	4,0957	864,1	2,69336	864,1	2,0293	864,1	1,26953	864,1	0,21875	864,1	-0,289063	864,1	-1,18164	864,1	-1,91138	864,1	-5,45703
864,2	2,69922	864,2	5,27344	864,2	5,97852	864,2	4,79102	864,2	4,10352	864,2	2,6875	864,2	2,04102	864,2	1,27344	864,2	0,222656	864,2	-0,306641	864,2	-1,18677	864,2	-1,90234	864,2	-5,44727
864,3	2,71484	864,3	5,27539	864,3	5,99805	864,3	4,8125	864,3	4,11133	864,3	2,68359	864,3	2,05664	864,3	1,29883	864,3	0,238281	864,3	-0,289063	864,3	-1,16211	864,3	-1,87891	864,3	-5,43677
864,4	2,73242	864,4	5,27344	864,4	6,00781	864,4	4,80078	864,4	4,09375	864,4	2,69727	864,4	2,05469	864,4	1,29297	864,4	0,261719	864,4	-0,275391	864,4	-1,16406	864,4	-1,88477	864,4	-5,44531
864,5	2,75	864,5	5,28516	864,5	6,01953	864,5	4,80273	864,5	4,09766	864,5	2,70508	864,5	2,05664	864,5	1,29492	864,5	0,289063	864,5	-0,249268	864,5	-1,1543	864,5	-1,89844	864,5	-5,46484
864,6	2,74023	864,6	5,29297	864,6	6	864,6	4,78125	864,6	4,08203	864,6	2,69922	864,6	2,04492	864,6	1,28394	864,6	0,279297	864,6	-0,253906	864,6	-1,16406	864,6	-1,91016	864,6	-5,45508
864,7	2,74805	864,7	5,29962	864,7	5,98828	864,7	4,7832	864,7	4,08594	864,7	2,698	864,7	2,04688	864,7	1,27539	864,7	0,257813	864,7	-0,238281	864,7	-1,15039	864,7	-1,89966	864,7	-5,47656
864,8	2,76758	864,8	5,28906	864,8	6,00275	864,8	4,79181	864,8	4,08984	864,8	2,71875	864,8	2,05469	864,8	1,28125	864,8	0,287109	864,8	-0,228516	864,8	-1,14648	864,8	-1,9043	864,8	-5,47192
864,9	2,74805	864,9	5,27148	864,9	5,97656	864,9	4,77539	864,9	4,05664	864,9	2,69727	864,9	2,03711	864,9	1,26172	864,9	0,258545	864,9	-0,238281	864,9	-1,16016	864,9	-1,91797	864,9	-5,49805
865	2,78906	865	5,30469	865	6,01367	865	4,79297	865	4,08008	865	2,74414	865	2,06445	865	1,27539	865	0,283203	865	-0,195313	865	-1,10547	865	-1,875	865	-5,48438
865,1	2,78833	865,1	5,30591	865,1	6,02856	865,1	4,79419	865,1	4,07544	865,1	2,74536	865,1	2,07031	865,1	1,30591	865,1	0,268799	865,1	-0,201904	865,1	-1,11914	865,1	-1,87964	865,1	-5,47534
865,2	2,79102	865,2	5,30273	865,2	6,03906	865,2	4,79102	865,2	4,07422	865,2	2,74805	865,2	2,06055	865,2	1,29883	865,2	0,271484	865,2	-0,205078	865,2	-1,11523	865,2	-1,89648	865,2	-5,48633
865,3	2,80273	865,3	5,30859	865,3	6,03906	865,3	4,79297	865,3	4,08594	865,3	2,74609	865,3	2,07813	865,3	1,31055	865,3	0,279297	865,3	-0,208984	865,3	-1,11914	865,3	-1,88672	865,3	-5,50586
865,4	2,80157	865,4	5,33398	865,4	6,0293	865,4	4,80273	865,4	4,09961	865,4	2,77344	865,4	2,08594	865,4	1,31055	865,4	0,289063	865,4	-0,189453	865,4	-1,125	865,4	-1,87695	865,4	-5,50513
865,5	2,82031	865,5	5,35547	865,5	6,03906	865,5	4,82422	865,5	4,11523	865,5	2,79492	865,5	2,10742	865,5	1,33008	865,5	0,279297	865,5	-0,179688	865,5	-1,09961	865,5	-1,84888	865,5	-5,49414
865,6	2,77539	865,6	5,30859	865,6	5,99414	865,6	4,78711	865,6	4,08008	865,6	2,74414	865,6	2,07031	865,6	1,29883	865,6	0,248047	865,6	-0,210938	865,6	-1,14063	865,6	-1,88867	865,6	-5,50977
865,7	2,7832	865,7	5,31836	865,7	6,01758	865,7	4,80664	865,7	4,09961	865,7	2,75781	865,7	2,10156	865,7	1,31836	865,7	0,267578	865,7	-0,186768	865,7	-1,11719	865,7	-1,875	865,7	-5,51172
865,8	2,7793	865,8	5,29883	865,8	5,99805	865,8	4,79688	865,8	4,08594	865,8	2,74609	865,8	2,10156	865,8	1,30859	865,8	0,277344	865,8	-0,201172	865,8	-1,12109	865,8	-1,87891	865,8	-5,50586
865,9	2,78516	865,9	5,31915	865,9	6,01563	865,9	4,79688	865,9	4,08594	865,9	2,75	865,9	2,11719	865,9	1,32031	865,9	0,268311	865,9	-0,21875	865,9	-1,12036	865,9	-1,88867	865,9	-5,51953
866	2,76367	866	5,32227	866	6,01367	866	4,78906	866	4,08008	866	2,75	866	2,10156	866	1,31055	866	0,259766	866	-0,234375	866	-1,12695	866	-1,9043	866	-5,52075
866,1	2,73828	866,1	5,30078	866,1	5,99414	866,1	4,78711	866,1	4,07031	866,1	2,72461	866,1	2,06641	866,1	1,29883	866,1	0,25	866,1	-0,257813	866,1	-1,14844	866,1	-1,92578	866,1	-5,52539
866,2	2,73828	866,2	5,30078	866,2	5,98242	866,2	4,78711	866,2	4,10938	866,2	2,73828	866,2	2,07422	866,2	1,2937	866,2	0,263672	866,2	-0,248047	866,2	-1,125	866,2	-1,91016	866,2	-5,50195
866,3	2,73828	866,3	5,29102	866,3	5,97461	866,3	4,7879	866,3	4,10547	866,3	2,72656	866,3	2,07813	866,3	1,29688	866,3	0,269531	866,3	-0,267578	866,3	-1,13867	866,3	-1,91528	866,3	-5,49414
866,4	2,71802	866,4	5,28052	866,4	5,97583	866,4	4,78638	866,4	4,08716	866,4	2,71997	866,4	2,052	866,4	1,26099	866,4	0,249268	866,4	-0,278076	866,4	-1,1394	866,4	-1,9187	866,4	-5,50781
866,5	2,70703	866,5	5,27148	866,5	5,98126	866,5	4,76172	866,5	4,07813	866,5	2,72656	866,5	2,04297	866,5	1,25781	866,5	0,240234	866,5	-0,291016	866,5	-1,16211	866,5	-1,9375	866,5	-5,51172
866,6	2,6875	866,6	5,27148	866,6	5,98242	866,6	4,75781	866,6	4,06836	866,6	2,72852	866,6	2,05859	866,6	1,25391	866,6	0,248047	866,6	-0,306641	866,6	-1,16602	866,6	-1,94336	866,6	-5,50195
866,7	2,69806	866,7	5,29492	866,7	6,01367	866,7	4,77734	866,7	4,11987	866,7	2,74414	866,7	2,07813	866,7	1,28906	866,7	0,236328	866,7	-0,291016	866,7	-1,14063	866,7	-1,90039	866,7	-5,49023
866,8	2,72266	866,8	5,2832	866,8	6,00195	866,8	4,77734	866,8	4,14063	866,8	2,74219	866,8	2,07031	866,8	1,29883	866,8	0,251953	866,8	-0,286377	866,8	-1,14063	866,8	-1,89648	866,8	-5,48633
866,9	2,72852	866,9	5,30273	866,9	6,01953	866,9	4,79102	866,9	4,13086	866,9	2,74805	866,9	2,07031	866,9	1,3125	866,9	0,257813	866,9	-0,275391	866,9	-1,15625	866,9	-1,89575	866,9	-5,47192
867	2,71875	867	5,30469	867	6,01563	867	4,80469	867	4,12695	867	2,76367	867	2,05664	867	1,29883	867	0,258545	867	-0,271484	867	-1,13989	867	-1,88477	867	-5,44922
867,1	2,74219	867,1	5,2832	867,1	6,02344	867,1	4,8125	867,1	4,14453	867,1	2,75781	867,1	2,07495	867,1	1,31445	867,1	0,259766	867,1	-0,263672	867,1	-1,13477	867,1	-1,86523	867,1	-5,44141
867,2	2,77734	867,2	5,29297	867,2	6,01367	867,2	4,8125	867,2	4,15625	867,2	2,76367	867,2	2,08594	867,2	1,30469	867,2	0,248047	867,2	-0,259766	867,2	-1,14453	867,2	-1,87109	867,2	-5,43945
867,3	2,78711	867,3	5,31134	867,3	6,02148	867,3	4,83008	867,3	4,15039	867,3	2,77148	867,3	2,09375	867,3	1,32227	867,3	0,261719	867,3	-0,236328	867,3	-1,13672	867,3	-1,85742	867,3	-5,43164
867,4	2,77734	867,4	5,32031	867,4	6,03516	867,4	4,83203	867,4	4,15039	867,4	2,77344	867,4	2,08984	867,4	1,32422	867,4	0,267578	867,4	-0,240234	867,4	-1,11914	867,4	-1,85156	867,4	-5,42969
867,5	2,78125	867,5	5,32422	867,5	6,01172	867,5	4,83203	867,5	4,16992	867,5	2,77148	867,5	2,10156	867,5	1,34253	867,5	0,269531	867,5	-0,224609	867,5	-1,125	867,5	-1,85156	867,5	-5,42114
867,6	2,78906	867,6	5,32617	867,6	5,99414	867,6	4,82422	867,6	4,1582	867,6	2,75391	867,6	2,0918	867,6	1,33789	867,6	0,259766	867,6	-0,242188	867,6	-1,13867	867,6	-1,84888	867,6	-5,42773
867,7	2,81836	867,7	5,32422	867,7	6,00391	867,7	4,83203	867,7	4,17188	867,7	2,75781	867,7	2,10156	867,7	1,3457	867,7	0,273438	867,7	-0,244141	867,7	-1,125	867,7	-1,84375	867,7	-5,41992
867,8	2,82892	867,8	5,32617	867,8	6,0293	867,8	4,84375	867,8	4,19141	867,8	2,76563	867,8	2,10156	867,8	1,35742	867,8	0,314453	867,8	-0,218018	867,8	-1,12305	867,8	-1,84766	867,8	-5,4043
867,9	2,80859	867,9	5,33203	867,9	6,04688	867,9	4,83008	867,9	4,17969	867,9	2,77734	867,9	2,10352	867,9	1,33398	867,9	0,28125	867,9	-0,228516	867,9	-1,12305	867,9	-1,86523	867,9	-5,40625
868	2,82227	868	5,3418	868	6,05157	868	4,86719	868	4,21094	868	2,80078	868	2,12109	868	1,36914	868	0,322266	868	-0,224609	868	-1,10156	868	-1,83594	868	-5,40161
868,1	2,80664	868,1	5,32031	868,1	6,01758	868,1	4,82422	868,1	4,1875	868,1	2,77539	868,1	2,0918	868,1	1,3418	868,1	0,308594	868,1	-0,242188	868,1	-1,12817	868,1	-1,85938	868,1	-5,42773
868,2	2,79492	868,2	5,33008	868,2	5,99219	868,2	4,80859	868,2	4,16602	868,2	2,76953	868,2	2,07617	868,2	1,33594	868,2	0,322998	868,2	-0,251953	868,2	-1,14258	868,2	-1,86523	868,2	-5,43945
868,3	2,7793	868,3	5,32813	868,3	6,00977	868,3	4,80743	868,3	4,17578	868,3	2,77344	868,3	2,07617	868,3	1,3457	868,3	0,320313	868,3	-0,248047	868,3	-1,13867	868,3	-1,86133	868,3	-5,42578
868,4	2,7793	868,4	5,30859	868,4	6,01367	868,4	4,79883	868,4	4,16016	868,4	2,76245	868,4	2,06445	868,4	1,32422	868,4	0,310547	868,4	-0,253906	868,4	-1,14453	868,4	-1,88208	868,4	-5,42188
868,5	2,80273	868,5	5,29376	868,5	6,03516	868,5	4,8125	868,5	4,16211	868,5	2,76953	868,5	2,08008	868,5	1,32031	868,5	0,310547	868,5	-0,234375	868,5	-1,13477	868,5	-1,86328	868,5	-5,41528
868,6	2,80981	868,6	5,30005	868,6	6,03638	868,6	4,81567	868,6	4,14771	868,6	2,77661	868,6	2,05591	868,6	1,30591	868,6	0,309814	868,6	-0,248779	868,6	-1,12964	868,6	-1,85815	868,6	-5,42456
