Cycle: 18  gp33 Y4F  98 nM_X	Cycle: 18  gp33 Y4F  98 nM_Y	Cycle: 19  gp33 Y4F  195 nM_X	Cycle: 19  gp33 Y4F  195 nM_Y	Cycle: 20  gp33 Y4F  390 nM_X	Cycle: 20  gp33 Y4F  390 nM_Y	Cycle: 21  gp33 Y4F  390 nM_X	Cycle: 21  gp33 Y4F  390 nM_Y	Cycle: 22  gp33 Y4F  780 nM_X	Cycle: 22  gp33 Y4F  780 nM_Y	Cycle: 23  gp33 Y4F  1560 nM_X	Cycle: 23  gp33 Y4F  1560 nM_Y	Cycle: 24  gp33 Y4F  3125 nM_X	Cycle: 24  gp33 Y4F  3125 nM_Y	Cycle: 25  gp33 Y4F  3125 nM_X	Cycle: 25  gp33 Y4F  3125 nM_Y	Cycle: 26  gp33 Y4F  6250 nM_X	Cycle: 26  gp33 Y4F  6250 nM_Y	Cycle: 27  gp33 Y4F  12500 nM_X	Cycle: 27  gp33 Y4F  12500 nM_Y	Cycle: 28  gp33 Y4F  25000 nM_X	Cycle: 28  gp33 Y4F  25000 nM_Y	Cycle: 29  gp33 Y4F  25000 nM_X	Cycle: 29  gp33 Y4F  25000 nM_Y	Cycle: 30  gp33 Y4F  50000 nM_X	Cycle: 30  gp33 Y4F  50000 nM_Y	Cycle: 31  gp33 Y4F  100000 nM_X	Cycle: 31  gp33 Y4F  100000 nM_Y
122,04	-1,08827	122,14	-0,858357	122,04	-0,131393	122,14	-0,251119	122,04	-0,211258	122,14	-0,0649004	122,14	-0,321218	122,14	-0,230794	122,14	-0,12206	122,14	-0,431935	122,04	-0,47612	122,14	-0,490407	122,04	-1,01427	122,04	-2,26881
122,14	-1,06035	122,24	-0,861856	122,14	-0,131976	122,24	-0,262436	122,14	-0,223195	122,24	-0,0742588	122,24	-0,313791	122,24	-0,224527	122,24	-0,123611	122,24	-0,420975	122,14	-0,454061	122,24	-0,495859	122,14	-0,999227	122,14	-2,26043
122,24	-1,04042	122,34	-0,873795	122,24	-0,135483	122,34	-0,261856	122,24	-0,243484	122,34	-0,0697784	122,34	-0,301895	122,34	-0,235672	122,34	-0,123825	122,34	-0,430161	122,24	-0,443893	122,34	-0,490219	122,24	-0,996872	122,24	-2,25026
122,34	-1,03203	122,44	-0,86226	122,34	-0,12709	122,44	-0,247209	122,34	-0,254623	122,44	-0,0570841	122,44	-0,279038	122,44	-0,2054	122,44	-0,11815	122,44	-0,415513	122,34	-0,435501	122,44	-0,490403	122,34	-1,01192	122,34	-2,22624
122,44	-1,04668	122,54	-0,875526	122,44	-0,112442	122,54	-0,238998	122,44	-0,247787	122,54	-0,0801239	122,54	-0,275887	122,54	-0,22142	122,54	-0,121658	122,54	-0,409256	122,44	-0,438431	122,54	-0,488052	122,44	-1,01564	122,44	-2,2202
122,54	-1,04628	122,64	-0,889593	122,54	-0,117905	122,64	-0,253851	122,54	-0,261856	122,64	-0,0930233	122,64	-0,307531	122,64	-0,238592	122,64	-0,127905	122,64	-0,423315	122,54	-0,468124	122,64	-0,500158	122,54	-1,03398	122,54	-2,22878
122,64	-1,05137	122,74	-0,906201	122,64	-0,126907	122,74	-0,255997	122,64	-0,282934	122,74	-0,0873537	122,74	-0,320233	122,74	-0,235669	122,74	-0,121078	122,74	-0,422348	122,64	-0,504827	122,74	-0,507794	122,64	-1,06562	122,64	-2,2233
122,74	-1,06328	122,84	-0,875931	122,74	-0,142715	122,84	-0,245255	122,74	-0,270248	122,84	-0,102005	122,84	-0,327866	122,84	-0,203445	122,84	-0,125961	122,84	-0,431931	122,74	-0,490189	122,84	-0,515793	122,74	-1,07051	122,74	-2,22429
122,84	-1,0584	122,94	-0,852097	122,84	-0,147598	122,94	-0,244858	122,84	-0,267319	122,94	-0,117233	122,94	-0,31105	122,94	-0,203049	122,94	-0,14119	122,94	-0,428787	122,84	-0,473587	122,94	-0,499771	122,84	-1,05666	122,84	-2,20769
122,94	-1,05019	123,04	-0,854835	122,94	-0,141342	123,04	-0,244858	122,94	-0,276688	123,04	-0,125046	123,04	-0,291511	123,04	-0,206955	123,04	-0,13533	123,04	-0,446365	122,94	-0,469284	123,04	-0,503677	122,94	-1,03203	122,94	-2,20143
123,04	-1,04628	123,14	-0,842722	123,04	-0,142136	123,14	-0,213999	123,04	-0,282547	123,14	-0,128183	123,14	-0,282145	123,14	-0,198374	123,14	-0,130655	123,14	-0,431131	123,04	-0,479843	123,14	-0,507975	123,04	-1,06133	123,04	-2,21199
123,14	-1,03691	123,24	-0,823205	123,14	-0,149546	123,24	-0,186661	123,14	-0,275919	123,24	-0,107873	123,24	-0,262628	123,24	-0,189782	123,24	-0,109573	123,24	-0,399887	123,14	-0,463816	123,24	-0,504083	123,14	-1,05195	123,14	-2,19401
123,24	-1,03575	123,34	-0,814407	123,24	-0,118301	123,34	-0,175919	123,24	-0,243881	123,34	-0,108841	123,34	-0,265549	123,34	-0,177078	123,34	-0,0859222	123,34	-0,361801	123,24	-0,454056	123,34	-0,496078	123,24	-1,03828	123,24	-2,1823
123,34	-1,03789	123,44	-0,819287	123,34	-0,0958405	123,44	-0,175733	123,34	-0,211655	123,44	-0,111768	123,44	-0,254804	123,44	-0,180005	123,44	-0,0947084	123,44	-0,344037	123,34	-0,462845	123,44	-0,502118	123,34	-1,0295	123,34	-2,18523
123,44	-1,01152	123,54	-0,814004	123,44	-0,0987701	123,54	-0,189194	123,44	-0,210678	123,54	-0,12291	123,54	-0,263986	123,54	-0,190353	123,54	-0,0941315	123,54	-0,355545	123,44	-0,471634	123,54	-0,506607	123,44	-1,03242	123,44	-2,17644
123,54	-1,00429	123,64	-0,80034	123,54	-0,121628	123,64	-0,169663	123,54	-0,211258	123,64	-0,12993	123,64	-0,25734	123,64	-0,163011	123,64	-0,0816202	123,64	-0,361405	123,54	-0,472214	123,64	-0,504655	123,54	-1,0291	123,54	-2,17586
123,64	-1,00038	123,74	-0,818306	123,64	-0,116927	123,74	-0,177872	123,64	-0,197587	123,74	-0,114693	123,74	-0,251869	123,74	-0,159492	123,74	-0,082016	123,74	-0,379379	123,64	-0,454637	123,74	-0,505043	123,64	-1,01543	123,64	-2,17702
123,74	-1,01836	123,84	-0,81929	123,74	-0,125137	123,84	-0,176895	123,74	-0,207748	123,84	-0,127396	123,84	-0,254807	123,84	-0,174942	123,84	-0,0927582	123,84	-0,368637	123,74	-0,466751	123,84	-0,486496	123,74	-1,01778	123,74	-2,19304
123,84	-1,01817	123,94	-0,831576	123,84	-0,122208	123,94	-0,196994	123,84	-0,243881	123,94	-0,133822	123,94	-0,278811	123,94	-0,162997	123,94	-0,110904	123,94	-0,369998	123,84	-0,456009	123,94	-0,487063	123,84	-1,02852	123,84	-2,19987
123,94	-1,01015	124,04	-0,838634	123,94	-0,120834	124,04	-0,181778	123,94	-0,241348	124,04	-0,110794	124,04	-0,285076	124,04	-0,1595	124,04	-0,0886688	124,04	-0,367661	123,94	-0,466354	124,04	-0,473801	123,94	-1,05254	123,94	-2,21999
124,04	-1,00859	124,14	-0,855421	124,04	-0,113419	124,14	-0,213026	124,04	-0,235092	124,14	-0,116652	124,14	-0,301497	124,14	-0,17317	124,14	-0,0937328	124,14	-0,375471	124,04	-0,471451	124,14	-0,487471	124,04	-1,06465	124,04	-2,21648
124,14	-1,03593	124,24	-0,870066	124,14	-0,117331	124,24	-0,214005	124,14	-0,252668	124,24	-0,100046	124,24	-0,307535	124,24	-0,181955	124,24	-0,0927582	124,24	-0,380356	124,14	-0,480421	124,24	-0,459146	124,14	-1,05958	124,14	-2,23094
124,24	-1,00957	124,34	-0,891556	124,24	-0,106583	124,34	-0,214798	124,24	-0,236069	124,34	-0,11647	124,34	-0,317307	124,34	-0,180008	124,34	-0,0868988	124,34	-0,396774	124,24	-0,477493	124,34	-0,455246	124,24	-1,06953	124,24	-2,25652
124,34	-1,02129	124,44	-0,921814	124,34	-0,141739	124,44	-0,220825	124,34	-0,256393	124,44	-0,124451	124,44	-0,314362	124,44	-0,192688	124,44	-0,11911	124,44	-0,428192	124,34	-0,483353	124,44	-0,469879	124,34	-1,07735	124,34	-2,26823
124,44	-1,05821	124,54	-0,93061	124,44	-0,172806	124,54	-0,215958	124,44	-0,293686	124,54	-0,11763	124,54	-0,321204	124,54	-0,182755	124,54	-0,125961	124,54	-0,458481	124,44	-0,499954	124,54	-0,477524	124,44	-1,10176	124,44	-2,27702
124,54	-1,07988	124,64	-0,928269	124,54	-0,195663	124,64	-0,209702	124,54	-0,298569	124,64	-0,12114	124,64	-0,324723	124,64	-0,189378	124,64	-0,150956	124,64	-0,452226	124,54	-0,497818	124,64	-0,49196	124,54	-1,11446	124,54	-2,3159
124,64	-1,09511	124,74	-0,918892	124,64	-0,19683	124,74	-0,219864	124,64	-0,335282	124,74	-0,117622	124,74	-0,337624	124,74	-0,205391	124,74	-0,159164	124,74	-0,450668	124,64	-0,488816	124,74	-0,517738	124,64	-1,11601	124,64	-2,33034
124,74	-1,10722	124,84	-0,899185	124,74	-0,214005	124,84	-0,230606	124,74	-0,342331	124,84	-0,12056	124,84	-0,351486	124,84	-0,218094	124,84	-0,164841	124,84	-0,437973	124,74	-0,500931	124,84	-0,537094	124,74	-1,10664	124,74	-2,32487
124,84	-1,09923	124,94	-0,908152	124,84	-0,228653	124,94	-0,252085	124,84	-0,34642	124,94	-0,116648	124,94	-0,35734	124,94	-0,216135	124,94	-0,191385	124,94	-0,451639	124,84	-0,50386	124,94	-0,553873	124,84	-1,11232	124,84	-2,32976
124,94	-1,10039	125,04	-0,919872	124,94	-0,2267	125,04	-0,258743	124,94	-0,336655	125,04	-0,118607	125,04	-0,326092	125,04	-0,225906	125,04	-0,195297	125,04	-0,453598	124,94	-0,535904	125,04	-0,548019	124,94	-1,12129	124,94	-2,3571
125,04	-1,11406	125,14	-0,908738	125,04	-0,216934	125,14	-0,248765	125,04	-0,35228	125,14	-0,119187	125,14	-0,324723	125,14	-0,216722	125,14	-0,199784	125,14	-0,465898	125,04	-0,544876	125,14	-0,560319	125,04	-1,10957	125,04	-2,34227
125,14	-1,1205	125,24	-0,881792	125,14	-0,211655	125,24	-0,22963	125,14	-0,360673	125,24	-0,120378	125,24	-0,317308	125,24	-0,21596	125,24	-0,174789	125,24	-0,440903	125,14	-0,527879	125,24	-0,566576	125,14	-1,08867	125,14	-2,35378
125,24	-1,10722	125,34	-0,883347	125,24	-0,215958	125,34	-0,219467	125,24	-0,361862	125,34	-0,107468	125,34	-0,305191	125,34	-0,224533	125,34	-0,182205	125,34	-0,447159	125,24	-0,510696	125,34	-0,596268	125,24	-1,08125	125,24	-2,35222
125,34	-1,10683	125,44	-0,87983	125,34	-0,22728	125,44	-0,237435	125,34	-0,372391	125,44	-0,117623	125,44	-0,331765	125,44	-0,238595	125,44	-0,194314	125,44	-0,458474	125,34	-0,500534	125,44	-0,603677	125,34	-1,06523	125,34	-2,34596
125,44	-1,10527	125,54	-0,879657	125,44	-0,217911	125,54	-0,232559	125,44	-0,376694	125,54	-0,110794	125,54	-0,324145	125,54	-0,218094	125,54	-0,181625	125,54	-0,447739	125,44	-0,4814	125,54	-0,602707	125,44	-1,07344	125,44	-2,35808
125,54	-1,09532	125,64	-0,864205	125,54	-0,192337	125,64	-0,255807	125,54	-0,371811	125,64	-0,129342	125,64	-0,344644	125,64	-0,217111	125,64	-0,194314	125,64	-0,466287	125,54	-0,480423	125,64	-0,599771	125,54	-1,04005	125,54	-2,35789
125,64	-1,0955	125,74	-0,887247	125,64	-0,184709	125,74	-0,266342	125,64	-0,382546	125,74	-0,126993	125,74	-0,338388	125,74	-0,222574	125,74	-0,186905	125,74	-0,465897	125,64	-0,506783	125,74	-0,605234	125,64	-1,03437	125,64	-2,35145
125,74	-1,08339	125,84	-0,889603	125,74	-0,16478	125,84	-0,26088	125,74	-0,356766	125,84	-0,11763	125,84	-0,334885	125,84	-0,22493	125,84	-0,174789	125,84	-0,458481	125,74	-0,496628	125,84	-0,572433	125,74	-1,0457	125,74	-2,33504
125,84	-1,08769	125,94	-0,877888	125,84	-0,155411	125,94	-0,247211	125,84	-0,355209	125,94	-0,106709	125,94	-0,32201	125,94	-0,215961	125,94	-0,159168	125,94	-0,464344	125,84	-0,484146	125,94	-0,554859	125,84	-1,05586	125,84	-2,3405
125,94	-1,0916	126,04	-0,87672	125,94	-0,124161	126,04	-0,239395	125,94	-0,345444	126,04	-0,123489	126,04	-0,342693	126,04	-0,22493	126,04	-0,141586	126,04	-0,444809	125,94	-0,47554	126,04	-0,553696	125,94	-1,0461	125,94	-2,3073
126,04	-1,09355	126,14	-0,875931	126,04	-0,120255	126,14	-0,231583	126,04	-0,339584	126,14	-0,133255	126,14	-0,340744	126,14	-0,221024	126,14	-0,133774	126,14	-0,449509	126,04	-0,467728	126,14	-0,57634	126,04	-1,05666	126,04	-2,3073
126,14	-1,0955	126,24	-0,882758	126,14	-0,110493	126,24	-0,240372	126,14	-0,325912	126,24	-0,138129	126,24	-0,343665	126,24	-0,23957	126,24	-0,142563	126,24	-0,458694	126,14	-0,457962	126,24	-0,583167	126,14	-1,05391	126,14	-2,30534
126,24	-1,09453	126,34	-0,871048	126,24	-0,123978	126,34	-0,247025	126,24	-0,324936	126,34	-0,126419	126,34	-0,345627	126,34	-0,232559	126,34	-0,156235	126,34	-0,446579	126,24	-0,460892	126,34	-0,559738	126,24	-1,0627	126,24	-2,29655
126,34	-1,075	126,44	-0,867133	126,34	-0,109512	126,44	-0,275519	126,34	-0,313217	126,44	-0,129157	126,44	-0,355384	126,44	-0,227851	126,44	-0,162879	126,44	-0,471168	126,34	-0,456985	126,44	-0,55387	126,34	-1,05879	126,34	-2,28954
126,44	-1,10899	126,54	-0,862656	126,44	-0,1017	126,54	-0,291733	126,44	-0,326889	126,54	-0,128952	126,54	-0,325516	126,54	-0,212814	126,54	-0,162674	126,54	-0,475662	126,44	-0,476517	126,54	-0,538834	126,44	-1,08223	126,44	-2,30632
126,54	-1,10097	126,64	-0,854046	126,54	-0,0964203	126,64	-0,278057	126,54	-0,323563	126,64	-0,144573	126,64	-0,332531	126,64	-0,21867	126,64	-0,154858	126,64	-0,471752	126,54	-0,481796	126,64	-0,523205	126,54	-1,07109	126,54	-2,30104
126,64	-1,11464	126,74	-0,872999	126,64	-0,10228	126,74	-0,261856	126,64	-0,321606	126,74	-0,153761	126,74	-0,322187	126,74	-0,229811	126,74	-0,158188	126,74	-0,456345	126,64	-0,46928	126,74	-0,530439	126,64	-1,0543	126,64	-2,30299
126,74	-1,11992	126,84	-0,879837	126,74	-0,113419	126,84	-0,28511	126,74	-0,323776	126,84	-0,163345	126,84	-0,334885	126,84	-0,240555	126,84	-0,13768	126,84	-0,466293	126,74	-0,464798	126,84	-0,531418	126,74	-1,06465	126,74	-2,2907
126,84	-1,1209	126,94	-0,874772	126,84	-0,155411	126,94	-0,284318	126,84	-0,331772	126,94	-0,148881	126,94	-0,327073	126,94	-0,232743	126,94	-0,135728	126,94	-0,454576	126,84	-0,491165	126,94	-0,530259	126,84	-1,05391	126,84	-2,28465
126,94	-1,08574	127,04	-0,879045	126,94	-0,133926	127,04	-0,277664	126,94	-0,314194	127,04	-0,134415	127,04	-0,314562	127,04	-0,231949	127,04	-0,119308	127,04	-0,453781	126,94	-0,485306	127,04	-0,526718	126,94	-1,04219	126,94	-2,27019
127,04	-1,06541	127,14	-0,873	127,04	-0,133926	127,14	-0,269668	127,04	-0,299728	127,14	-0,128371	127,14	-0,305404	127,14	-0,218886	127,14	-0,121871	127,14	-0,471969	127,04	-0,467728	127,14	-0,521865	127,04	-1,02382	127,04	-2,28111
127,14	-1,07304	127,24	-0,893496	127,14	-0,138813	127,24	-0,276505	127,14	-0,301497	127,24	-0,135195	127,24	-0,330965	127,24	-0,243685	127,24	-0,116196	127,24	-0,478012	127,14	-0,456222	127,24	-0,516573	127,14	-0,998244	127,14	-2,28679
127,24	-1,08263	127,34	-0,885696	127,24	-0,163223	127,34	-0,275345	127,24	-0,324753	127,34	-0,121536	127,34	-0,332932	127,34	-0,230789	127,34	-0,0927582	127,34	-0,466293	127,24	-0,466568	127,34	-0,51384	127,24	-1,01875	127,24	-2,31511
127,34	-1,08379	127,44	-0,897411	127,34	-0,159317	127,44	-0,272594	127,34	-0,305618	127,44	-0,131298	127,44	-0,321209	127,44	-0,225719	127,44	-0,0888481	127,44	-0,462383	127,34	-0,465775	127,44	-0,513836	127,34	-1,0168	127,34	-2,32372
127,44	-1,08574	127,54	-0,910103	127,44	-0,164017	127,54	-0,287247	127,44	-0,287643	127,54	-0,142044	127,54	-0,312416	127,54	-0,235672	127,54	-0,0937347	127,54	-0,432114	127,44	-0,461868	127,54	-0,537094	127,44	-1,02266	127,44	-2,31825
127,54	-1,06718	127,64	-0,917344	127,54	-0,183731	127,64	-0,285874	127,54	-0,297592	127,64	-0,114121	127,64	-0,299333	127,64	-0,193284	127,64	-0,0904093	127,64	-0,424882	127,54	-0,462845	127,64	-0,527116	127,54	-1,00606	127,54	-2,29851
127,64	-1,07362	127,74	-0,909715	127,64	-0,170639	127,74	-0,305222	127,64	-0,274735	127,74	-0,112351	127,74	-0,304215	127,74	-0,190354	127,74	-0,0855255	127,74	-0,424698	127,64	-0,447801	127,74	-0,52028	127,64	-0,997666	127,64	-2,28542
127,74	-1,06093	127,84	-0,897629	127,74	-0,159897	127,84	-0,310684	127,74	-0,273758	127,84	-0,126419	127,84	-0,300705	127,84	-0,188797	127,84	-0,0527191	127,84	-0,414536	127,74	-0,425339	127,84	-0,518723	127,74	-1,00371	127,74	-2,28328
127,84	-1,05547	127,94	-0,872816	127,84	-0,140762	127,94	-0,272596	127,84	-0,244858	127,94	-0,103956	127,94	-0,308332	127,94	-0,174147	127,94	-0,0439281	127,94	-0,399885	127,84	-0,41011	127,94	-0,500166	127,84	-1,00215	127,84	-2,28288
127,94	-1,04747	128,04	-0,888618	127,94	-0,108536	128,04	-0,281387	127,94	-0,220444	128,04	-0,118607	128,04	-0,326087	128,04	-0,180984	128,04	-0,0527191	128,04	-0,416489	127,94	-0,370865	128,04	-0,521469	127,94	-0,995316	127,94	-2,28777
128,04	-1,07695	128,14	-0,889605	128,04	-0,13295	128,14	-0,27846	128,04	-0,233139	128,14	-0,13521	128,14	-0,327074	128,14	-0,158525	128,14	-0,0740223	128,14	-0,395983	128,04	-0,382767	128,14	-0,517748	128,04	-0,98848	128,04	-2,28093
128,14	-1,07207	128,24	-0,906197	128,14	-0,136679	128,24	-0,285294	128,14	-0,236071	128,24	-0,157661	128,24	-0,341713	128,24	-0,149727	128,24	-0,0839691	128,24	-0,367661	128,14	-0,381792	128,24	-0,524574	128,14	-0,993364	128,14	-2,28386
128,24	-1,07304	128,34	-0,913437	128,24	-0,141953	128,34	-0,293686	128,24	-0,219467	128,34	-0,143417	128,34	-0,332535	128,34	-0,149155	128,34	-0,0650177	128,34	-0,360428	128,24	-0,400345	128,34	-0,527115	128,24	-1,01582	128,24	-2,27507
128,34	-1,07948	128,44	-0,922408	128,34	-0,130417	128,44	-0,270247	128,34	-0,240372	128,44	-0,146529	128,44	-0,346206	128,44	-0,158126	128,44	-0,0767355	128,44	-0,368239	128,34	-0,406784	128,44	-0,519301	128,34	-1,01915	128,34	-2,27174
128,44	-1,07558	128,54	-0,916943	128,44	-0,141342	128,54	-0,256973	128,44	-0,251297	128,54	-0,139114	128,54	-0,342693	128,54	-0,174149	128,54	-0,0818329	128,54	-0,374496	128,44	-0,418503	128,54	-0,515793	128,44	-1,01445	128,44	-2,24831
128,54	-1,06816	128,64	-0,908162	128,54	-0,145645	128,64	-0,240376	128,54	-0,251694	128,64	-0,128377	128,64	-0,348378	128,64	-0,17397	128,64	-0,0878801	128,64	-0,38915	128,54	-0,425552	128,64	-0,49529	128,54	-1,0168	128,54	-2,25456
128,64	-1,08165	128,74	-0,9101	128,64	-0,142723	128,74	-0,254044	128,64	-0,242909	128,74	-0,142034	128,74	-0,363194	128,74	-0,202458	128,74	-0,1035	128,74	-0,398911	128,64	-0,417928	128,74	-0,516759	128,64	-1,0295	128,64	-2,24852
128,74	-1,09258	128,84	-0,91011	128,74	-0,162247	128,84	-0,248184	128,74	-0,256577	128,84	-0,132278	128,84	-0,365158	128,84	-0,204422	128,84	-0,13475	128,84	-0,387192	128,74	-0,439407	128,84	-0,533188	128,74	-1,04512	128,74	-2,26726
128,84	-1,10039	128,94	-0,942329	128,84	-0,168106	128,94	-0,241341	128,84	-0,256577	128,94	-0,133247	128,94	-0,379799	128,94	-0,21711	128,94	-0,154091	128,94	-0,408485	128,84	-0,449173	128,94	-0,543129	128,84	-1,07326	128,84	-2,27312
128,94	-1,09355	129,04	-0,954053	128,94	-0,158157	129,04	-0,234329	128,94	-0,264206	129,04	-0,143021	129,04	-0,360272	129,04	-0,201492	129,04	-0,153305	129,04	-0,415512	128,94	-0,456009	129,04	-0,523605	128,94	-1,08321	128,94	-2,26433
129,04	-1,09746	129,14	-0,93315	129,04	-0,169083	129,14	-0,230208	129,04	-0,267319	129,14	-0,13774	129,14	-0,335464	129,14	-0,200118	129,14	-0,140212	129,14	-0,410232	129,04	-0,465775	129,14	-0,49684	129,04	-1,08125	129,04	-2,25456
129,14	-1,09999	129,24	-0,943307	129,14	-0,157947	129,24	-0,255997	129,14	-0,265944	129,24	-0,133065	129,24	-0,343667	129,24	-0,218087	129,24	-0,130844	129,24	-0,437973	129,14	-0,466353	129,24	-0,506997	129,14	-1,09746	129,14	-2,24147
129,24	-1,11015	129,34	-0,923782	129,24	-0,142715	129,34	-0,250137	129,24	-0,264389	129,34	-0,112747	129,34	-0,328049	129,34	-0,209122	129,34	-0,123032	129,34	-0,460251	129,24	-0,47261	129,34	-0,495285	129,24	-1,10371	129,24	-2,24577
129,34	-1,10039	129,44	-0,910112	129,34	-0,12709	129,44	-0,255999	129,34	-0,25853	129,44	-0,110796	129,44	-0,300707	129,44	-0,202471	129,44	-0,144518	129,44	-0,448931	129,34	-0,460892	129,44	-0,493334	129,34	-1,08223	129,34	-2,22429
129,44	-1,08476	129,54	-0,891157	129,44	-0,130997	129,54	-0,247604	129,44	-0,244858	129,54	-0,097702	129,54	-0,281752	129,54	-0,203049	129,54	-0,133377	129,54	-0,423721	129,44	-0,453079	129,54	-0,47438	129,44	-1,06075	129,44	-2,21062
129,54	-1,0912	129,64	-0,896035	129,54	-0,113998	129,64	-0,2595	129,54	-0,222794	129,64	-0,0947657	129,64	-0,303048	129,64	-0,178628	129,64	-0,124581	129,64	-0,441476	129,54	-0,443893	129,64	-0,485909	129,54	-1,04961	129,54	-2,19362
129,64	-1,09101	129,74	-0,89058	129,64	-0,099349	129,74	-0,246231	129,64	-0,246408	129,74	-0,107682	129,74	-0,300706	129,74	-0,163407	129,74	-0,117966	129,74	-0,441879	129,64	-0,437844	129,74	-0,501145	129,64	-1,05448	129,64	-2,1731
129,74	-1,07109	129,84	-0,883743	129,74	-0,114212	129,84	-0,256973	129,74	-0,250717	129,84	-0,119583	129,84	-0,315353	129,84	-0,144852	129,84	-0,116196	129,84	-0,456528	129,74	-0,437454	129,84	-0,504074	129,74	-1,05373	129,74	-2,16454
129,84	-1,07207	129,94	-0,877888	129,84	-0,116348	129,94	-0,251118	129,84	-0,247787	129,94	-0,109821	129,94	-0,295826	129,94	-0,149555	129,94	-0,0908089	129,94	-0,456532	129,84	-0,428665	129,94	-0,498219	129,84	-1,05	129,84	-2,15691
129,94	-1,05058	130,04	-0,849563	129,94	-0,100723	130,04	-0,247025	129,94	-0,25444	130,04	-0,0990753	130,04	-0,281173	130,04	-0,139206	130,04	-0,0702972	130,04	-0,428207	129,94	-0,407181	130,04	-0,485519	129,94	-1,03047	129,94	-2,14323
130,04	-1,0457	130,14	-0,856207	130,04	-0,107559	130,14	-0,271612	130,04	-0,25267	130,14	-0,0932064	130,14	-0,308508	130,14	-0,125128	130,14	-0,0917721	130,14	-0,424292	130,04	-0,386673	130,14	-0,503881	130,04	-1,0041	130,04	-2,14812
130,14	-1,06717	130,24	-0,875929	130,14	-0,115373	130,24	-0,282364	130,14	-0,26438	130,24	-0,10005	130,24	-0,30168	130,24	-0,137037	130,24	-0,0986176	130,24	-0,417465	130,14	-0,410101	130,24	-0,509932	130,14	-1,02363	130,14	-2,15983
130,24	-1,05254	130,34	-0,881393	130,24	-0,112442	130,34	-0,268295	130,24	-0,261459	130,34	-0,0957489	130,34	-0,2798	130,34	-0,126877	130,34	-0,112686	130,34	-0,401443	130,24	-0,41774	130,34	-0,509537	130,24	-1,01369	130,24	-2,15495
130,34	-1,04433	130,44	-0,865188	130,34	-0,110092	130,44	-0,272414	130,34	-0,268875	130,44	-0,0834494	130,44	-0,277267	130,44	-0,128249	130,44	-0,101546	130,44	-0,381331	130,34	-0,408737	130,44	-0,501143	130,34	-1,00078	130,34	-2,15065
130,44	-1,05156	130,54	-0,868513	130,44	-0,122025	130,54	-0,274155	130,44	-0,272202	130,54	-0,0527802	130,54	-0,29817	130,54	-0,126877	130,54	-0,0982208	130,54	-0,382706	130,44	-0,400345	130,54	-0,486099	130,44	-0,976761	130,44	-2,16063
130,54	-1,04042	130,64	-0,865186	130,54	-0,131577	130,64	-0,271619	130,54	-0,264969	130,64	-0,0744753	130,64	-0,288983	130,64	-0,118482	130,64	-0,0995913	130,64	-0,40672	130,54	-0,377487	130,64	-0,479657	130,54	-0,992966	130,54	-2,17799
130,64	-1,03087	130,74	-0,863235	130,64	-0,123186	130,74	-0,263809	130,64	-0,267133	130,74	-0,0717316	130,74	-0,259689	130,74	-0,138016	130,74	-0,114059	130,74	-0,398911	130,64	-0,359326	130,74	-0,473801	130,64	-1,00605	130,64	-2,2028
130,74	-1,02617	130,84	-0,875534	130,74	-0,129044	130,84	-0,268295	130,74	-0,254623	130,84	-0,0684052	130,84	-0,271988	130,84	-0,156967	130,84	-0,123611	130,84	-0,364334	130,74	-0,349564	130,84	-0,460709	130,74	-0,984573	130,74	-2,21336
130,84	-1,05214	130,94	-0,875924	130,84	-0,113998	130,94	-0,260873	130,84	-0,233719	130,94	-0,0707483	130,94	-0,272378	130,94	-0,181954	130,94	-0,118142	130,94	-0,361611	130,84	-0,35405	130,94	-0,463052	130,84	-0,989853	130,84	-2,21901
130,94	-1,0584	131,04	-0,890384	130,94	-0,112442	131,04	-0,262833	130,94	-0,257553	131,04	-0,0961456	131,04	-0,290744	131,04	-0,197586	131,04	-0,125961	131,04	-0,384262	130,94	-0,368118	131,04	-0,47673	130,94	-0,997269	130,94	-2,21745
131,04	-1,07207	131,14	-0,878468	131,04	-0,122208	131,14	-0,265369	131,04	-0,253647	131,14	-0,092823	131,14	-0,288593	131,14	-0,194263	131,14	-0,114826	131,14	-0,390705	131,04	-0,394302	131,14	-0,476154	131,04	-1,01094	131,04	-2,24675
131,14	-1,07851	131,24	-0,857376	131,14	-0,104052	131,24	-0,259903	131,14	-0,244465	131,24	-0,0814972	131,24	-0,283127	131,24	-0,205215	131,24	-0,10936	131,24	-0,393051	131,14	-0,397999	131,24	-0,491379	131,14	-1,00566	131,14	-2,24343
131,24	-1,05742	131,34	-0,84761	131,24	-0,0997467	131,34	-0,258743	131,24	-0,240952	131,34	-0,0764313	131,34	-0,296799	131,34	-0,204422	131,34	-0,130844	131,34	-0,396957	131,24	-0,367142	131,34	-0,499191	131,24	-1,01192	131,24	-2,23875
131,34	-1,06017	131,44	-0,838816	131,34	-0,072403	131,44	-0,268686	131,34	-0,240952	131,44	-0,0746555	131,44	-0,307535	131,44	-0,19758	131,44	-0,125956	131,44	-0,395975	131,34	-0,351517	131,44	-0,48649	131,34	-1,02443	131,34	-2,2282
