Cycle: 3  SMARTA2-9C  195 nM_X	Cycle: 3  SMARTA2-9C  195 nM_Y	Cycle: 4  SMARTA2-9C  390 nM_X	Cycle: 4  SMARTA2-9C  390 nM_Y	Cycle: 5  SMARTA2-9C  780 nM_X	Cycle: 5  SMARTA2-9C  780 nM_Y	Cycle: 6  SMARTA2-9C  1560 nM_X	Cycle: 6  SMARTA2-9C  1560 nM_Y	Cycle: 7  SMARTA2-9C  3125 nM_X	Cycle: 7  SMARTA2-9C  3125 nM_Y	Cycle: 8  SMARTA2-9C  6250 nM_X	Cycle: 8  SMARTA2-9C  6250 nM_Y	Cycle: 9  SMARTA2-9C  12500 nM_X	Cycle: 9  SMARTA2-9C  12500 nM_Y	Cycle: 10  SMARTA2-9C  25000 nM_X	Cycle: 10  SMARTA2-9C  25000 nM_Y	Cycle: 11  SMARTA2-9C  50000 nM_X	Cycle: 11  SMARTA2-9C  50000 nM_Y	Cycle: 12  SMARTA2-9C  100000 nM_X	Cycle: 12  SMARTA2-9C  100000 nM_Y
282,94	0,241058	282,94	0,109955	283,04	0,084198	283,04	-0,155609	282,94	-0,318024	282,94	-0,450165	283,04	-0,623871	282,94	-0,999756	282,94	-2,74048	282,94	-8,38171
283,04	0,233643	283,04	0,104492	283,14	0,0637054	283,14	-0,137039	283,04	-0,315674	283,04	-0,475159	283,14	-0,630692	283,04	-1,01501	283,04	-2,75061	283,04	-8,39307
283,14	0,226791	283,14	0,0937347	283,24	0,0662537	283,24	-0,130585	283,14	-0,326431	283,14	-0,506668	283,24	-0,634003	283,14	-1,02768	283,14	-2,75746	283,14	-8,39987
283,24	0,229385	283,24	0,096283	283,34	0,0900879	283,34	-0,11969	283,24	-0,325836	283,24	-0,498947	283,34	-0,619934	283,24	-1,02122	283,24	-2,75096	283,24	-8,3817
283,34	0,268799	283,34	0,095459	283,44	0,0881195	283,44	-0,110672	283,34	-0,325439	283,34	-0,473206	283,44	-0,590652	283,34	-1,00916	283,34	-2,73694	283,34	-8,36768
283,44	0,282455	283,44	0,0908051	283,54	0,0871277	283,54	-0,101898	283,44	-0,331314	283,44	-0,465408	283,54	-0,60141	283,44	-1,02672	283,44	-2,73888	283,44	-8,35985
283,54	0,256104	283,54	0,078125	283,64	0,0754242	283,64	-0,113602	283,54	-0,337402	283,54	-0,476135	283,64	-0,603348	283,54	-1,03748	283,54	-2,74377	283,54	-8,38623
283,64	0,265854	283,64	0,0683441	283,74	0,0832214	283,74	-0,105804	283,64	-0,342056	283,64	-0,487869	283,74	-0,585785	283,64	-1,04916	283,64	-2,74965	283,64	-8,39133
283,74	0,277588	283,74	0,0585632	283,84	0,0822754	283,84	-0,0911255	283,74	-0,326447	283,74	-0,472229	283,84	-0,590637	283,74	-1,04724	283,74	-2,74304	283,74	-8,39404
283,84	0,266846	283,84	0,0537109	283,94	0,0773621	283,94	-0,0979919	283,84	-0,331299	283,84	-0,484924	283,94	-0,591644	283,84	-1,06384	283,84	-2,7428	283,84	-8,3833
283,94	0,27243	283,94	0,0351257	284,04	0,0780792	284,04	-0,0960541	283,94	-0,338165	283,94	-0,482025	284,04	-0,595566	283,94	-1,07457	283,94	-2,75352	283,94	-8,36473
284,04	0,275635	284,04	0,03125	284,14	0,0643158	284,14	-0,122757	284,04	-0,334229	284,04	-0,476135	284,14	-0,602005	284,04	-1,0824	284,04	-2,75745	284,04	-8,36865
284,14	0,254745	284,14	0,0240326	284,24	0,0617371	284,24	-0,129242	284,14	-0,341446	284,14	-0,457962	284,24	-0,585785	284,14	-1,07907	284,14	-2,7588	284,14	-8,37973
284,24	0,271744	284,24	0,0331726	284,34	0,083252	284,34	-0,123352	284,24	-0,32254	284,24	-0,446823	284,34	-0,56427	284,24	-1,07457	284,24	-2,74571	284,24	-8,35106
284,34	0,293213	284,34	0,0429688	284,44	0,0578461	284,44	-0,142166	284,34	-0,312744	284,34	-0,426575	284,44	-0,583817	284,34	-1,07068	284,34	-2,73206	284,34	-8,34912
284,44	0,258041	284,44	0,0292816	284,54	0,0607605	284,54	-0,14389	284,44	-0,310806	284,44	-0,454666	284,54	-0,588715	284,44	-1,06676	284,44	-2,73399	284,44	-8,34911
284,54	0,255127	284,54	0,0361328	284,64	0,0519867	284,64	-0,154617	284,54	-0,309814	284,54	-0,467346	284,64	-0,583817	284,54	-1,05603	284,54	-2,74084	284,54	-8,34741
284,64	0,265854	284,64	0,0370941	284,74	0,0486908	284,74	-0,140335	284,64	-0,299088	284,64	-0,468338	284,74	-0,571487	284,64	-1,06088	284,64	-2,7411	284,64	-8,33151
284,74	0,264542	284,74	0,0435638	284,84	0,0422363	284,84	-0,14679	284,74	-0,301651	284,74	-0,436447	284,84	-0,566223	284,74	-1,05833	284,74	-2,7119	284,74	-8,3192
284,84	0,22876	284,84	0,0566406	284,94	0,0461273	284,94	-0,15657	284,84	-0,310791	284,84	-0,446838	284,94	-0,562332	284,84	-1,07458	284,84	-2,73206	284,84	-8,32373
284,94	0,236557	284,94	0,0566254	285,04	0,0558624	285,04	-0,144882	284,94	-0,312759	284,94	-0,446854	285,04	-0,572128	284,94	-1,07455	284,94	-2,72812	284,94	-8,32956
285,04	0,246338	285,04	0,0566406	285,14	0,036972	285,14	-0,152054	285,04	-0,287354	285,04	-0,437073	285,14	-0,591019	285,04	-1,05505	285,04	-2,70471	285,04	-8,33545
285,14	0,227402	285,14	0,029892	285,24	0,0412445	285,24	-0,138016	285,14	-0,323868	285,14	-0,456009	285,24	-0,600418	285,14	-1,07785	285,14	-2,71779	285,14	-8,34848
285,24	0,239517	285,24	0,0290375	285,34	0,0256348	285,34	-0,145813	285,24	-0,325455	285,24	-0,451706	285,34	-0,604309	285,24	-1,08727	285,24	-2,71349	285,24	-8,33446
285,34	0,229736	285,34	0,0361328	285,44	0,0292816	285,44	-0,150711	285,34	-0,352783	285,34	-0,455627	285,44	-0,599442	285,34	-1,09631	285,34	-2,71741	285,34	-8,35718
285,44	0,234604	285,44	0,0253754	285,54	0,056839	285,54	-0,152939	285,44	-0,379166	285,44	-0,460526	285,54	-0,596542	285,44	-1,09604	285,44	-2,7164	285,44	-8,37057
285,54	0,251221	285,54	0,0380859	285,64	0,0588074	285,64	-0,155609	285,54	-0,372314	285,54	-0,447083	285,64	-0,60556	285,54	-1,08923	285,54	-2,70959	285,54	-8,36963
285,64	0,25119	285,64	0,0380554	285,74	0,0740662	285,74	-0,14621	285,64	-0,360626	285,64	-0,430267	285,74	-0,59494	285,64	-1,08336	285,64	-2,71744	285,64	-8,36375
285,74	0,258667	285,74	0,0455017	285,84	0,0500488	285,84	-0,166321	285,74	-0,370758	285,74	-0,424744	285,84	-0,599426	285,74	-1,06226	285,74	-2,71313	285,74	-8,35437
285,84	0,248291	285,84	0,0390625	285,94	0,0451508	285,94	-0,155594	285,84	-0,377197	285,84	-0,440979	285,94	-0,604324	285,84	-1,06287	285,84	-2,73206	285,84	-8,35303
285,94	0,253891	285,94	0,0302582	286,04	0,0382843	286,04	-0,156601	285,94	-0,36647	285,94	-0,440018	286,04	-0,615097	285,94	-1,056	285,94	-2,72128	285,94	-8,35202
286,04	0,25415	286,04	0,0292969	286,14	0,0392914	286,14	-0,180984	286,04	-0,361572	286,04	-0,439026	286,14	-0,621902	286,04	-1,06873	286,04	-2,70081	286,04	-8,34912
286,14	0,23558	286,14	0,0146332	286,24	0,0500183	286,24	-0,166351	286,14	-0,374283	286,14	-0,47908	286,24	-0,593597	286,14	-1,08139	286,14	-2,71547	286,14	-8,33835
286,24	0,246353	286,24	0,0253601	286,34	0,0467529	286,34	-0,161804	286,24	-0,374542	286,24	-0,458542	286,34	-0,575378	286,24	-1,0609	286,24	-2,69493	286,24	-8,33348
286,34	0,244995	286,34	0,0220947	286,44	0,0549011	286,44	-0,145111	286,34	-0,374634	286,34	-0,455994	286,44	-0,576996	286,34	-1,07715	286,34	-2,68848	286,34	-8,33484
286,44	0,245331	286,44	0,0361023	286,54	0,0500183	286,54	-0,148773	286,44	-0,374298	286,44	-0,453705	286,54	-0,597504	286,44	-1,05994	286,44	-2,67053	286,44	-8,31812
286,54	0,250244	286,54	0,0495605	286,64	0,0331879	286,64	-0,166336	286,54	-0,37915	286,54	-0,470276	286,64	-0,605301	286,54	-1,05505	286,54	-2,68518	286,54	-8,30615
286,64	0,232651	286,64	0,0390472	286,74	0,0285492	286,74	-0,16243	286,64	-0,40065	286,64	-0,48201	286,74	-0,620926	286,64	-1,07262	286,64	-2,69301	286,64	-8,32372
286,74	0,217056	286,74	0,0292816	286,84	0,0389404	286,84	-0,16571	286,74	-0,422134	286,74	-0,501511	286,84	-0,62616	286,74	-1,08824	286,74	-2,67931	286,74	-8,33934
286,84	0,209839	286,84	-1,34277e-3	286,94	0,0324554	286,94	-0,172195	286,84	-0,425415	286,84	-0,500183	286,94	-0,632645	286,84	-1,10327	286,84	-2,68848	286,84	-8,33289
286,94	0,191635	286,94	-1,96838e-3	287,04	0,0480499	287,04	-0,172226	286,94	-0,441666	286,94	-0,505447	287,04	-0,626816	286,94	-1,11557	286,94	-2,69418	286,94	-8,33542
287,04	0,19751	287,04	9,76563e-3	287,14	0,0314636	287,14	-0,17514	287,04	-0,431885	287,04	-0,495667	287,14	-0,614105	287,04	-1,10974	287,04	-2,67737	287,04	-8,3335
287,14	0,200409	287,14	-8,81958e-3	287,24	0,0334167	287,24	-0,157562	287,14	-0,458282	287,14	-0,498627	287,24	-0,60556	287,14	-1,1107	287,14	-2,69986	287,14	-8,35204
287,24	0,221924	287,24	8,75854e-3	287,34	0,0100098	287,34	-0,17511	287,24	-0,446564	287,24	-0,484924	287,34	-0,631653	287,24	-1,10681	287,24	-2,70178	287,24	-8,34424
287,34	0,21875	287,34	0,0107422	287,44	8,04138e-3	287,44	-0,186844	287,34	-0,440674	287,34	-0,49469	287,44	-0,659012	287,34	-1,12561	287,34	-2,70569	287,34	-8,33765
287,44	0,200424	287,44	-0,0361481	287,54	0,0382843	287,54	-0,176132	287,44	-0,450455	287,44	-0,51033	287,54	-0,650253	287,44	-1,13608	287,44	-2,74667	287,44	-8,35397
287,54	0,199463	287,54	-0,0371094	287,64	0,0389252	287,64	-0,176712	287,54	-0,44165	287,54	-0,499573	287,64	-0,639847	287,54	-1,13708	287,54	-2,75745	287,54	-8,3374
287,64	0,200058	287,64	-0,0521393	287,74	0,033432	287,74	-0,165359	287,64	-0,441055	287,64	-0,510696	287,74	-0,633621	287,64	-1,12279	287,64	-2,75294	287,64	-8,3231
287,74	0,184845	287,74	-0,0459137	287,84	0,0419922	287,84	-0,147766	287,74	-0,43605	287,74	-0,523956	287,84	-0,619934	287,74	-1,14584	287,74	-2,74277	287,74	-8,33249
287,84	0,198486	287,84	-0,0458984	287,94	0,0363617	287,94	-0,133133	287,84	-0,430908	287,84	-0,512268	287,94	-0,618973	287,84	-1,14197	287,84	-2,74866	287,84	-8,32471
287,94	0,199448	287,94	-0,0149078	288,04	0,0184021	288,04	-0,131561	287,94	-0,418228	287,94	-0,509354	288,04	-0,611542	287,94	-1,14488	287,94	-2,7567	287,94	-8,34129
288,04	0,208862	288,04	-0,0198975	288,14	0,0265961	288,14	-0,119461	288,04	-0,424438	288,04	-0,521423	288,14	-0,61116	288,04	-1,13745	288,04	-2,75781	288,04	-8,34949
288,14	0,217026	288,14	-0,0371246	288,24	0,0382996	288,24	-0,103851	288,14	-0,427994	288,14	-0,523026	288,24	-0,615082	288,14	-1,12924	288,14	-2,7477	288,14	-8,32761
288,24	0,256104	288,24	-0,0156555	288,34	0,0266113	288,34	-0,103821	288,24	-0,41629	288,24	-0,507385	288,34	-0,632629	288,24	-1,11951	288,24	-2,72815	288,24	-8,30933
288,34	0,234619	288,34	-0,0175781	288,44	0,0470886	288,44	-0,102875	288,34	-0,429932	288,34	-0,519104	288,44	-0,621918	288,34	-1,13123	288,34	-2,73596	288,34	-8,31592
288,44	0,2258	288,44	-0,0263977	288,54	0,0529327	288,54	-0,0833588	288,44	-0,401642	288,44	-0,541595	288,54	-0,612167	288,44	-1,11852	288,44	-2,72911	288,44	-8,3286
288,54	0,233643	288,54	-6,83594e-3	288,64	0,0441742	288,64	-0,0784454	288,54	-0,405518	288,54	-0,551331	288,64	-0,620926	288,54	-1,10876	288,54	-2,70764	288,54	-8,32275
288,64	0,228745	288,64	-3,92151e-3	288,74	0,0431824	288,74	-0,0618591	288,64	-0,396744	288,64	-0,55159	288,74	-0,627777	288,64	-1,10776	288,64	-2,69691	288,64	-8,34323
288,74	0,221939	288,74	-0,0107727	288,84	0,0490723	288,84	-0,0669556	288,74	-0,370392	288,74	-0,531784	288,84	-0,625061	288,74	-1,10411	288,74	-2,69395	288,74	-8,33446
288,84	0,241455	288,84	-0,0146484	288,94	0,0451355	288,94	-0,0774841	288,84	-0,366455	288,84	-0,510315	288,94	-0,625824	288,84	-1,09705	288,84	-2,67444	288,84	-8,31494
288,94	0,239471	288,94	-0,0127258	289,04	0,0486603	289,04	-0,0856781	288,94	-0,368439	288,94	-0,512299	289,04	-0,614487	288,94	-1,09898	288,94	-2,67052	288,94	-8,31102
289,04	0,263306	289,04	-1,34277e-3	289,14	0,0607605	289,14	-0,0813904	289,04	-0,366821	289,04	-0,510681	289,14	-0,619965	289,04	-1,08179	289,04	-2,66235	289,04	-8,29382
289,14	0,262909	289,14	-2,96021e-3	289,24	0,0549011	289,24	-0,0696716	289,14	-0,343048	289,14	-0,496674	289,24	-0,59848	289,14	-1,08727	289,14	-2,66666	289,14	-8,28563
289,24	0,260986	289,24	0,0107117	289,34	0,0594482	289,34	-0,0905151	289,24	-0,333282	289,24	-0,492737	289,34	-0,609558	289,24	-1,07556	289,24	-2,6842	289,24	-8,2771
289,34	0,236206	289,34	0,0152588	289,44	0,0722351	289,44	-0,0823669	289,34	-0,349487	289,34	-0,49408	289,44	-0,599457	289,34	-1,0769	289,34	-2,70508	289,34	-8,27722
289,44	0,252167	289,44	0,0331726	289,54	0,0675964	289,54	-0,0784607	289,44	-0,336212	289,44	-0,495697	289,54	-0,607269	289,44	-1,08435	289,44	-2,69299	289,44	-8,26514
289,54	0,256104	289,54	0,0351563	289,64	0,0578308	289,64	-0,0765076	289,54	-0,342041	289,54	-0,493713	289,64	-0,591644	289,54	-1,09021	289,54	-2,70471	289,54	-8,26514
289,64	0,267792	289,64	0,0487976	289,74	0,0500183	289,74	-0,0999451	289,64	-0,342072	289,64	-0,482025	289,74	-0,603363	289,64	-1,07848	289,64	-2,69302	289,64	-8,25926
289,74	0,27565	289,74	0,0456238	289,84	0,0637207	289,84	-0,0960083	289,74	-0,344025	289,74	-0,464401	289,84	-0,591614	289,74	-1,06676	289,74	-2,70665	289,74	-8,26122
289,84	0,277588	289,84	0,0742188	289,94	0,0744324	289,94	-0,0559998	289,84	-0,351807	289,84	-0,450745	289,94	-0,576996	289,84	-1,0531	289,84	-2,69885	289,84	-8,25928
289,94	0,280487	289,94	0,108368	290,04	0,0949249	290,04	-0,0394135	289,94	-0,323517	289,94	-0,429535	290,04	-0,564316	289,94	-1,04161	289,94	-2,68224	289,94	-8,24266
290,04	0,283447	290,04	0,121094	290,14	0,109589	290,14	-0,0306091	290,04	-0,308838	290,04	-0,423401	290,14	-0,553558	290,04	-1,03357	290,04	-2,66565	290,04	-8,23389
290,14	0,2883	290,14	0,125946	290,24	0,108612	290,24	-0,0218201	290,14	-0,300079	290,14	-0,424408	290,24	-0,566254	290,14	-1,015	290,14	-2,66592	290,14	-8,21263
290,24	0,308853	290,24	0,134735	290,34	0,124268	290,34	-0,0393677	290,24	-0,29715	290,24	-0,419479	290,34	-0,573303	290,24	-1,01207	290,24	-2,65196	290,24	-8,22801
290,34	0,305664	290,34	0,130859	290,44	0,127182	290,44	-0,0435333	290,34	-0,308838	290,34	-0,431213	290,44	-0,561356	290,34	-1,01013	290,34	-2,65393	290,34	-8,23584
290,44	0,294174	290,44	0,118149	290,54	0,138519	290,54	-0,0485535	290,44	-0,313736	290,44	-0,426346	290,54	-0,544159	290,44	-1,01305	290,44	-2,6588	290,44	-8,25047
290,54	0,284058	290,54	0,119751	290,64	0,149384	290,64	-0,0423279	290,54	-0,319946	290,54	-0,424744	290,64	-0,518402	290,54	-0,991943	290,54	-2,66113	290,54	-8,26453
290,64	0,305878	290,64	0,131805	290,74	0,166229	290,74	-0,0481873	290,64	-0,319611	290,64	-0,414642	290,74	-0,498871	290,64	-0,989609	290,64	-2,64517	290,64	-8,2368
290,74	0,311768	290,74	0,11618	290,84	0,168823	290,84	-0,041687	290,74	-0,289581	290,74	-0,418518	290,84	-0,480652	290,74	-0,995483	290,74	-2,65491	290,74	-8,23096
290,84	0,304565	290,84	0,118774	290,94	0,18869	290,94	-0,0413513	290,84	-0,295532	290,84	-0,42572	290,94	-0,47641	290,84	-0,998779	290,84	-2,66211	290,84	-8,23035
290,94	0,293182	290,94	0,107391	291,04	0,166229	291,04	-0,0872498	290,94	-0,303009	290,94	-0,421478	291,04	-0,493011	290,94	-0,994507	290,94	-2,6637	290,94	-8,24487
291,04	0,292236	291,04	0,0915527	291,14	0,158432	291,14	-0,0872345	291,04	-0,327393	291,04	-0,441956	291,14	-0,500809	291,04	-1,0033	291,04	-2,69006	291,04	-8,27979
291,14	0,282455	291,14	0,0947113	291,24	0,135971	291,24	-0,0940704	291,14	-0,346939	291,14	-0,451736	291,24	-0,503006	291,14	-1,00255	291,14	-2,68349	291,14	-8,27391
291,24	0,26004	291,24	0,0624847	291,34	0,139893	291,34	-0,0842896	291,24	-0,363541	291,24	-0,464386	291,34	-0,497864	291,24	-1,01987	291,24	-2,70078	291,24	-8,30222
291,34	0,248291	291,34	0,0527344	291,44	0,126205	291,44	-0,0901642	291,34	-0,363525	291,34	-0,475403	291,44	-0,488113	291,34	-1,01599	291,34	-2,68518	291,34	-8,28662
291,44	0,256088	291,44	0,0468597	291,54	0,125214	291,54	-0,0892029	291,44	-0,359634	291,44	-0,466385	291,54	-0,487152	291,44	-1,01012	291,44	-2,6754	291,44	-8,28661
291,54	0,245361	291,54	0,0419922	291,64	0,120331	291,64	-0,0882263	291,54	-0,364502	291,54	-0,467346	291,64	-0,493988	291,54	-1,01892	291,54	-2,6842	291,54	-8,27197
291,64	0,25412	291,64	0,0409851	291,74	0,0975189	291,74	-0,101273	291,64	-0,334259	291,64	-0,462494	291,74	-0,507034	291,64	-1,00037	291,64	-2,67154	291,64	-8,26318
291,74	0,223526	291,74	0,029892	291,84	0,102783	291,84	-0,101868	291,74	-0,371964	291,74	-0,47551	291,84	-0,515442	291,74	-0,997787	291,74	-2,68651	291,74	-8,27818
291,84	0,233398	291,84	0,0273438	291,94	0,0968933	291,94	-0,109711	291,84	-0,386963	291,84	-0,480042	291,94	-0,531097	291,84	-1,00818	291,84	-2,69299	291,84	-8,2937
291,94	0,238495	291,94	0,0175476	292,04	0,0851746	292,04	-0,103851	291,94	-0,3909	291,94	-0,482025	292,04	-0,53891	291,94	-1,0238	291,94	-2,68909	291,94	-8,3042
292,04	0,240479	292,04	1,95313e-3	292,14	0,0898132	292,14	-0,0992126	292,04	-0,408447	292,04	-0,487854	292,14	-0,508881	292,04	-1,02576	292,04	-2,68713	292,04	-8,30615
292,14	0,236542	292,14	5,82886e-3	292,24	0,0711517	292,24	-0,12764	292,14	-0,388947	292,14	-0,483978	292,24	-0,537308	292,14	-1,0199	292,14	-2,68716	292,14	-8,26709
292,24	0,224518	292,24	-0,0140533	292,34	0,0871582	292,34	-0,121399	292,24	-0,418594	292,24	-0,494049	292,34	-0,521301	292,24	-1,04172	292,24	-2,707	292,24	-8,30258
292,34	0,25415	292,34	-1,95313e-3	292,44	0,105682	292,44	-0,1185	292,34	-0,402588	292,34	-0,478088	292,44	-0,534027	292,34	-1,01404	292,34	-2,67859	292,34	-8,28076
292,44	0,245331	292,44	-2,74658e-4	292,54	0,114456	292,54	-0,111679	292,44	-0,405548	292,44	-0,490814	292,54	-0,540878	292,44	-1,00645	292,44	-2,69005	292,44	-8,27196
292,54	0,244385	292,54	0,015625	292,64	0,13205	292,64	-0,0979919	292,54	-0,406494	292,54	-0,480042	292,64	-0,525238	292,54	-0,990601	292,54	-2,68713	292,54	-8,26904
292,64	0,271698	292,64	0,0448914	292,74	0,153534	292,74	-0,0999451	292,64	-0,396759	292,64	-0,482025	292,74	-0,509613	292,64	-0,982773	292,64	-2,67349	292,64	-8,26439
292,74	0,279556	292,74	0,039032	292,84	0,161377	292,84	-0,0940552	292,74	-0,406525	292,74	-0,481247	292,84	-0,493958	292,74	-1,0023	292,74	-2,65392	292,74	-8,26707
292,84	0,26001	292,84	0,0605469	292,94	0,137924	292,94	-0,105789	292,84	-0,374512	292,84	-0,458557	292,94	-0,505692	292,84	-0,984741	292,84	-2,65198	292,84	-8,23779
292,94	0,23851	292,94	0,0605316	293,04	0,125824	293,04	-0,100311	292,94	-0,385025	292,94	-0,466385	293,04	-0,509979	292,94	-1,00816	292,94	-2,64806	292,94	-8,23973
293,04	0,22644	293,04	0,06604	293,14	0,120346	293,14	-0,123367	293,04	-0,379517	293,04	-0,468689	293,14	-0,497879	293,04	-0,99292	293,04	-2,66016	293,04	-8,23621
293,14	0,240463	293,14	0,0761566	293,24	0,111557	293,24	-0,118484	293,14	-0,367447	293,14	-0,462479	293,24	-0,510574	293,14	-1,00035	293,14	-2,67543	293,14	-8,23582
293,24	0,241486	293,24	0,0947113	293,34	0,116455	293,34	-0,0960083	293,24	-0,346939	293,24	-0,451691	293,34	-0,50177	293,24	-1,01498	293,24	-2,66391	293,24	-8,2446
293,34	0,273682	293,34	0,103516	293,44	0,0897064	293,44	-0,12471	293,34	-0,32251	293,34	-0,437073	293,44	-0,518753	293,34	-0,987915	293,34	-2,64807	293,34	-8,22998
293,44	0,260605	293,44	0,0904388	293,54	0,0878448	293,54	-0,144882	293,44	-0,33754	293,44	-0,463821	293,54	-0,510849	293,44	-0,999725	293,44	-2,68454	293,44	-8,23251
293,54	0,277588	293,54	0,0996094	293,64	0,0871277	293,64	-0,142914	293,54	-0,340088	293,54	-0,476135	293,64	-0,490082	293,54	-1,00037	293,54	-2,66565	293,54	-8,23779
293,64	0,291229	293,64	0,111298	293,74	0,0578461	293,74	-0,172195	293,64	-0,332306	293,64	-0,478119	293,74	-0,529129	293,64	-0,998413	293,64	-2,67154	293,64	-8,22998
293,74	0,272476	293,74	0,0937347	293,84	0,0559082	293,84	-0,165588	293,74	-0,347916	293,74	-0,466354	293,84	-0,53302	293,74	-1,02379	293,74	-2,69298	293,74	-8,25536
293,84	0,271729	293,84	0,0905762	293,94	0,0480804	293,94	-0,176102	293,84	-0,349854	293,84	-0,459778	293,94	-0,544754	293,84	-1,01013	293,84	-2,70081	293,84	-8,2417
293,94	0,277573	293,94	0,0937347	294,04	0,056839	294,04	-0,192734	293,94	-0,363541	293,94	-0,466385	294,04	-0,532089	293,94	-1,02182	293,94	-2,71249	293,94	-8,25925
294,04	0,296143	294,04	0,108398	294,14	0,068573	294,14	-0,190765	294,04	-0,354004	294,04	-0,461487	294,14	-0,53598	294,04	-1,00916	294,04	-2,70959	294,04	-8,25049
294,14	0,303925	294,14	0,0986023	294,24	0,0763855	294,24	-0,182953	294,14	-0,348907	294,14	-0,459564	294,24	-0,522308	294,14	-1,00328	294,14	-2,70377	294,14	-8,23485
294,24	0,313736	294,24	0,114227	294,34	0,0926514	294,34	-0,188171	294,24	-0,341095	294,24	-0,436081	294,34	-0,527527	294,24	-0,979843	294,24	-2,69005	294,24	-8,20946
294,34	0,318237	294,34	0,124634	294,44	0,104721	294,44	-0,183914	294,34	-0,359985	294,34	-0,455017	294,44	-0,52327	294,34	-0,977295	294,34	-2,66333	294,34	-8,20886
294,44	0,289291	294,44	0,115219	294,54	0,108597	294,54	-0,170273	294,44	-0,373306	294,44	-0,464432	294,54	-0,538925	294,44	-0,976166	294,44	-2,67929	294,44	-8,19797
294,54	0,2854	294,54	0,134766	294,64	0,117401	294,64	-0,147797	294,54	-0,37915	294,54	-0,444885	294,64	-0,539886	294,54	-0,96521	294,54	-2,68518	294,54	-8,18701
294,64	0,262909	294,64	0,133759	294,74	0,11618	294,74	-0,159515	294,64	-0,376251	294,64	-0,436127	294,74	-0,537933	294,64	-0,956406	294,64	-2,69205	294,64	-8,19383
294,74	0,251236	294,74	0,131805	294,84	0,13269	294,84	-0,13446	294,74	-0,38797	294,74	-0,438034	294,84	-0,514099	294,74	-0,979843	294,74	-2,67052	294,74	-8,18016
294,84	0,254761	294,84	0,147095	294,94	0,115463	294,94	-0,136063	294,84	-0,394165	294,84	-0,442322	294,94	-0,530106	294,84	-0,970459	294,84	-2,6709	294,84	-8,16101
294,94	0,247299	294,94	0,143539	295,04	0,122269	295,04	-0,129257	294,94	-0,411392	294,94	-0,455643	295,04	-0,52916	294,94	-0,979828	294,94	-2,6666	294,94	-8,16843
295,04	0,246338	295,04	0,147217	295,14	0,134003	295,14	-0,117523	295,04	-0,402588	295,04	-0,451965	295,14	-0,531097	295,04	-0,982788	295,04	-2,6637	295,04	-8,17529
295,14	0,252167	295,14	0,148407	295,24	0,134018	295,24	-0,111649	295,14	-0,412384	295,14	-0,450775	295,24	-0,529129	295,14	-0,982773	295,14	-2,67349	295,14	-8,16161
295,24	0,243195	295,24	0,166	295,34	0,148682	295,34	-0,0767212	295,24	-0,406509	295,24	-0,45462	295,34	-0,516418	295,24	-0,982758	295,24	-2,6832	295,24	-8,16476
295,34	0,233643	295,34	0,168945	295,44	0,142807	295,44	-0,0755157	295,34	-0,401611	295,34	-0,461487	295,44	-0,504715	295,34	-0,964233	295,34	-2,67444	295,34	-8,15283
295,44	0,219955	295,44	0,16893	295,54	0,1418	295,54	-0,0823822	295,44	-0,406754	295,44	-0,443924	295,54	-0,515488	295,44	-0,977875	295,44	-2,68808	295,44	-8,14304
295,54	0,226807	295,54	0,177734	295,64	0,148666	295,64	-0,095047	295,54	-0,383057	295,54	-0,437073	295,64	-0,500809	295,54	-0,978882	295,54	-2,68054	295,54	-8,1499
295,64	0,223862	295,64	0,174789	295,74	0,150604	295,74	-0,0989685	295,64	-0,384048	295,64	-0,436111	295,74	-0,498871	295,64	-0,98764	295,64	-2,68031	295,64	-8,1489
295,74	0,219971	295,74	0,163055	295,84	0,144409	295,84	-0,0758667	295,74	-0,38797	295,74	-0,428284	295,84	-0,508972	295,74	-0,989624	295,74	-2,6842	295,74	-8,13721
295,84	0,221558	295,84	0,141235	295,94	0,158432	295,94	-0,0735626	295,84	-0,384399	295,84	-0,42865	295,94	-0,52034	295,84	-0,991211	295,84	-2,7002	295,84	-8,1532
295,94	0,219955	295,94	0,145493	296,04	0,157425	296,04	-0,0667572	295,94	-0,374283	295,94	-0,418533	296,04	-0,495224	295,94	-0,970062	295,94	-2,6998	295,94	-8,1489
296,04	0,248291	296,04	0,164063	296,14	0,151337	296,14	-0,0716248	296,04	-0,345947	296,04	-0,411682	296,14	-0,498871	296,04	-0,961304	296,04	-2,70276	296,04	-8,13354
296,14	0,231659	296,14	0,137665	296,24	0,164291	296,24	-0,0677032	296,14	-0,350861	296,14	-0,412689	296,24	-0,504715	296,14	-0,962265	296,14	-2,69791	296,14	-8,13329
296,24	0,237564	296,24	0,143539	296,34	0,159058	296,34	-0,0631714	296,24	-0,337173	296,24	-0,404831	296,34	-0,509949	296,24	-0,966171	296,24	-2,68224	296,24	-8,13329
296,34	0,238159	296,34	0,122681	296,44	0,11937	296,44	-0,0767365	296,34	-0,346313	296,34	-0,406189	296,44	-0,535965	296,34	-0,987061	296,34	-2,67773	296,34	-8,12878
296,44	0,231674	296,44	0,0829926	296,54	0,130081	296,54	-0,0726166	296,44	-0,37233	296,44	-0,412674	296,54	-0,533066	296,44	-0,9935	296,44	-2,68417	296,44	-8,14499
